,B cell,Conventional dendritic cell,Endothelial A,Endothelial B,Epithelial crypt,Epithelial other,Epithelial villi,Glial,Macrophage,Malignancy epithelial A,Malignancy epithelial B,Mast cell,Monocyte,Neutrophil,NK cell,Pericyte,Plasma,Plasmablast,Plasmacytoid dendritic cell,Smooth muscle,Stroma A,Stroma B.1,Stroma B.2,Stroma C,Stroma D,T cell CD4,T cell CD8,T cell regulatory
MYH9,0.302989323843416,0.276405448717949,0.451675552170602,1.25978260869565,0.195078559342519,0.351130776794494,0.350536193029491,0.600133133632884,0.70450543049988,0.942743092003134,1.36916726489591,0.26493075954679,0.163373161764706,0.0851861590239798,0.00924308588064046,0.742861925117165,0.283338300302985,0.137252433702585,0.126129943502825,0.302966898242746,0.0615330520393811,0.23175936123348,0.676211090496805,0.132112837493632,0.28898548533414,0.00277777777777778,0.429957127545552,0.240130973761444
MYL11,0.0325266903914591,0.0236490384615385,0.0247905559786748,0.0198369565217391,0.0121924099589074,0.00993117010816126,0.00768199628789441,0.00481777333999001,0.016116764312879,0.0123035526841024,0.0152548456568557,0.0264918170373479,0.0144761029411765,0.0339661337820782,0.00196506550218341,0.0169516403151877,0.0201882481498038,0.0189241356159785,0.0103107344632768,0.00791172864732325,0.00527426160337553,0.00736508810572687,0.00748299319727891,0.0244969434538971,0.0148699727850015,0,0.0290996784565916,0.0312738183888913
MYL12A,0.0695373665480427,0.0544182692307692,0.0691546077684691,0.176902173913043,0.0469035532994924,0.0718780727630285,0.101000206228088,0.0939340988517224,0.111535957789427,0.186759118260175,0.260090133205711,0.0457952161141418,0.0282628676470588,0.0170330248212032,0.00342066957787482,0.0898774269969614,0.0507847812049868,0.0373867069486405,0.0216101694915254,0.0363955864323662,0.00386779184247539,0.0450853524229075,0.0985982271696557,0.0404164544065206,0.0425385545811914,0.0166666666666667,0.0666130760986066,0.0462547636777783
MYL2,0.00405693950177936,0.00102083333333334,0,0.00199275362318841,0,0,0,0,0.00559838284167609,0,0.00811597670894153,0.0017331095258078,0,0.000415439629785443,0.00342066957787482,0,0.00136343316942333,0.00163645518630413,0.00183615819209039,0,0,0,0.00418470418470418,0,0,0,0.00203644158628081,0.000435849139252703
MYL4,0.0246975088967972,0.0132323717948718,0.0133663366336634,0.0251811594202899,0.00445733623398598,0.00206489675516224,0.000257785110332026,0.00889499084706274,0.0171446191797718,0.021218527772439,0.0277378958283481,0.0113848090642048,0.00459558823529412,0.00641039124947413,0,0.0147885873203893,0.0132344906372622,0.0135532057737496,0,0.00635880670208418,0.00527426160337553,0,0.0105751391465677,0.0200394803871625,0.00988055639552464,0,0.0205251875669882,0.0142340882211223
MYL6,0.277366548042705,0.327847756410256,0.407882711348058,1.11548913043478,0.221329465796471,0.266568338249754,0.347133429573108,0.862198369112997,0.922102305821085,1.69064001537574,2.44266969769482,0.272903902643726,0.1328125,0.0583666386201094,0.0165211062590975,1.02102023999588,0.3556077087369,0.179884189325277,0.0724576271186441,0.66275439313445,0.0826300984528833,0.271131607929515,0.831642960214389,0.221007386653082,0.289287874206229,0.0166666666666667,0.286602357984995,0.172015857023961
MYL6B,0.0246975088967972,0.0234567307692308,0.0295506473724295,0.0371376811594203,0.0130626057529611,0.0109144542772861,0.00726954011136317,0.0194208686969546,0.0246822215369856,0.0380874939014474,0.0445281965382468,0.0264078892152749,0.0170036764705882,0.0221865797223391,0.0136098981077147,0.0244708245352011,0.0271916753588636,0.030840886203424,0.00748587570621469,0.0134695545565999,0.00949367088607595,0.0114950440528634,0.0217068645640074,0.0276808456444218,0.0189522225582099,0.00277777777777778,0.0312433011789925,0.0267182092951947
MYL9,0.127188612099644,0.361373397435897,0.311157654226961,1.27364130434783,0.0346724679719604,0.0413962635201573,0.0293359455557847,0.822923947412215,0.937040463219927,0.223350433921258,0.880573502432799,0.355404951741502,0.0997242647058824,0.0494267984854859,0.0267103347889374,3.6556187876603,0.428423483832514,0.16863880496811,0.0752824858757062,2.74322026971802,0.0981012658227848,0.253510462555066,0.751041022469594,0.329514773306164,0.358837314786816,0,0.173258306538049,0.153924832449954
MYLIP,0.038220640569395,0.0307003205128205,0.0455445544554455,0.0659420289855072,0.0396035774715978,0.0325467059980334,0.0190245411425036,0.0337327342319854,0.0371877890841813,0.144978488741702,0.0908311398261147,0.0288417960553924,0.0211397058823529,0.0237641985696256,0.000509461426491994,0.0696889323788433,0.0253538965876919,0.0182527693856999,0.0103107344632768,0.0206620351450756,0.00949367088607595,0.0211316079295154,0.0179962894248609,0.0274261334691798,0.0239416389476867,0.0236111111111111,0.0518756698821008,0.0393337421700469
MYO10,0,0.0129439102564103,0.0287890327494288,0.111594202898551,0.0642591249697849,0.0286135693215339,0.0363477005568158,0.0665168913296722,0.0249220543392606,0.244536436079776,0.220168301826593,0.0136508602601762,0.0172334558823529,0.00767248632730332,0.00778748180494905,0.0288999330483597,0.0107013361148363,0.00751090970124203,0.0103107344632768,0.00705353494074377,0.00386779184247539,0.0225082599118943,0.0480931766646052,0.0190206316861946,0.0175914726338071,0.00277777777777778,0.012486602357985,0.0123067151430198
MYO1B,0.0097508896797153,0.00954647435897436,0.0356435643564356,0.169927536231884,0.0256804447667392,0.0266470009832842,0.0140750670241287,0.0413879181228158,0.0169390482063933,0.161270864442112,0.111968573023849,0.0101258917331095,0.00666360294117647,0.00546381994110223,0.00487627365356623,0.094924550651491,0.0109496845974271,0.00314702920443102,0,0.00672660400490396,0.0137130801687764,0.00461178414096916,0.0322201607915894,0.0183838512480897,0.0213713335349259,0,0.00659163987138264,0.00818914538525559
MYO1D,0.0225622775800712,0.0198349358974359,0.0259329779131759,0.070018115942029,0.105255015711869,0.0777777777777778,0.137605691895236,0.0770011649192877,0.03547469763936,0.495648959919573,0.346953019063572,0.0186026017624843,0.0107996323529412,0.00598969289019773,0.00487627365356623,0.082358242776948,0.0434336661203,0.0420862705605908,0.0103107344632768,0.0132243563547201,0.0109001406469761,0.0167263215859031,0.0557204700061843,0.0341760061130922,0.0184986392500756,0.00277777777777778,0.0282958199356913,0.0140150685531561
MYO1E,0.0652669039145908,0.0280080128205128,0.0379284082254379,0.149909420289855,0.0993086777858351,0.0885939036381514,0.111208496597237,0.059568979863538,0.0783705074176859,0.140439687162732,0.203697056712132,0.0146579941250525,0.0211397058823529,0.00178270929743374,0.000509461426491994,0.0802466910439306,0.0228704117617841,0.00297918764686136,0.0159604519774011,0.0248712709440131,0.0207454289732771,0.0302175110132159,0.0623170480313337,0.035958991339786,0.0410266102207439,0,0.0242765273311897,0.0166871085023435
MYO5A,0.0190035587188612,0.0203798076923077,0.0139375476009139,0.033786231884058,0.00440899202320522,0.00108161258603736,0.000670241286863269,0.0103511399567316,0.0427724671942988,0,0,0.00492236676458246,0.0041360294117647,0,0,0.00711489931503322,0.0130854815477077,0.00986069150721719,0,0.00668573763792399,0.00105485232067511,0.00351046255506608,0.00851370851370851,0.00743122771268467,0.00912458421530088,0,0.0210610932475884,0.0131389898812913
MYO5B,0.0118861209964413,0.00605288461538462,0.00594059405940594,0.00344202898550725,0.0493691080493111,0.0463126843657817,0.0559393689420499,0.0446330504243635,0.0069003323397403,0.21453894942267,0.235163914812156,0.00509022240872849,0.00436580882352941,0.00241375683634834,0,0.00263428954009373,0.0232677693339294,0.0451074185968446,0.013135593220339,0.00362076011442583,0.0123066104078762,0.012045704845815,0.0303648732220161,0.0103604177279674,0.00731025098276383,0.00972222222222222,0.00176848874598071,0.00499145823294932
MYO6,0.0097508896797153,0.00496314102564102,0.0238385376999238,0.0729166666666667,0.0426976069615664,0.0610619469026549,0.0468653330583625,0.0354801131635879,0.0063864049062939,0.206924998891172,0.242422429608359,0.00483843894250944,0.00114889705882353,0,0,0.0208142349487562,0.00548601798043014,0,0,0.0105271761340417,0.00527426160337553,0.00103248898678414,0.0375798804370233,0.0172376464595008,0.0138116117326882,0,0.0116827438370847,0.00486004643216961
MYO9B,0.0595729537366548,0.0414695512820513,0.0131759329779132,0.0352355072463768,0.0116606236403191,0.0177974434611603,0.0109816457001444,0.0248710267931436,0.0897454346112996,0.0632504915803013,0.0695341788306612,0.0314435585396559,0.0307904411764706,0.0200830879259571,0.00196506550218341,0.0266338775299995,0.0257512541598371,0.016238670694864,0.013135593220339,0.0172292603187577,0.00668073136427567,0.0136976872246696,0.027891156462585,0.0115066225165563,0.0198593891744784,0.00277777777777778,0.0408896034297964,0.0242213850803802
MYRF,0.00548042704626334,0.00323237179487179,0.00555978674790556,0.00208333333333333,0.00358714043993232,0,0.00427923283151165,0.00394408387418872,0,0.0249146202634575,0.0434513839036452,0.00492236676458246,0,0.00567416912074043,0,0.000162228974609876,0.0033502210301495,0.000797247398455856,0.00183615819209039,0,0.00808720112517581,0.000206497797356826,0,0.0106151299032094,0.00458875113395827,0.00277777777777778,0.00471596998928189,0.00420298742827106
MZB1,0.151387900355872,0.0221105769230769,0.0137471439451637,0.0182065217391304,0.0181387478849408,0.0177974434611603,0.00964116312641782,0.0100599101347978,0.0185493541645253,0.0347610106595307,0.0322046741644732,0.0205329416701637,0.0107996323529412,0.0181899453092133,0.00633187772925764,0.0111319977339445,0.33569016043312,0.640609264853978,0.0809322033898305,0.00631794033510421,0,0.0150743392070485,0.00645227788084931,0.0188932755985736,0.0080662231629876,0,0.0545551982851018,0.0369683297560121
MZT2A/B,0.209039145907473,0.150796474358974,0.163404417364813,0.265398550724638,0.251302876480542,0.13874139626352,0.164621571458033,0.506523548011316,0.240874361873437,1.5927970549535,1.55222541277818,0.12779269827948,0.0797334558823529,0.0587873369793858,0.0194323144104803,0.16872585878354,0.164081358962897,0.151518966096005,0.0837570621468927,0.101291377196567,0.0362165963431786,0.123003854625551,0.39297052154195,0.116065970453388,0.128568188690656,0.0305555555555556,0.22390139335477,0.156246440930396
NAALAD2,0.00334519572953737,0.00727083333333333,0.00955826351865956,0.00244565217391304,0.00542422044960116,0.00993117010816126,0.00696019797896473,0.0153436511898818,0.01169698838524,0.0262747823001523,0.0304498683895669,0.00727234578262694,0.00344669117647059,0.00325515355490114,0.00487627365356623,0.00675439048256682,0.00384691799533105,0.00365055387713998,0.00466101694915254,0.00325296281160605,0.00949367088607595,0.00488711453744493,0.0113997113997114,0.0172376464595008,0.014567583912912,0,0.00364415862808146,0.00691883131105173
NAGPA,0.0311032028469751,0.0289695512820513,0.0194592536176695,0.0344202898550725,0.0247619047619048,0.0168141592920354,0.0255207259228707,0.0235812947245798,0.0387295713845205,0.0519552329277488,0.0782683257557629,0.0180990348300462,0.0176930147058824,0.00725178796802693,0.0106986899563319,0.0241618169645156,0.0209332935975761,0.0177492447129909,0.00183615819209039,0.0129382917858602,0.0277777777777778,0.0172769823788546,0.0250051535765821,0.0236054508405502,0.0210689446628364,0,0.037406216505895,0.0221187962679049
NALCN,0.00690391459074733,0.00534775641025641,0.0067022086824067,0.00371376811594203,0.00663282571912013,0.00698131760078663,0.00541348731697257,0.00610750540855384,0.00600952478843321,0.00267892783749021,0.00480577490627742,0.00509022240872849,0.00390625,0.00767248632730332,0.00633187772925764,0.00587886903229129,0.00558535737346645,0.00130077207116482,0.00183615819209039,0.0036616264814058,0.00949367088607595,0.00516244493392071,0.0043908472479901,0.00934156902699949,0.00670547323858482,0,0.00471596998928189,0.00516667396732226
NAMPT,0.0752313167259787,0.135636217948718,0.175971058644326,0.275905797101449,0.0562823301909596,0.0531956735496558,0.0605795009280264,0.184173739390914,0.282879364100456,0.764887121335324,1.08217675679987,0.106810742761225,0.681066176470588,0.436574463609592,0.0106986899563319,0.215798012051295,0.109246014006854,0.127853306478684,0.0470338983050847,0.0790600735594606,0.0488748241912799,0.0624311674008811,0.237950937950938,0.184074121242995,0.122973994557,0,0.0510718113612004,0.0500219019667966
NANOG,0,0.00307211538461538,0.00137090632140137,0.0036231884057971,0.000106357263717669,0.00403146509341199,0.001907609816457,0,0.000664679480590673,0.0074542793358861,0.00608199728802743,0.00215274863617289,0.00298713235294117,0.00746213714766512,0.00342066957787482,0.00144976051913272,0.000668057418169173,0.000797247398455856,0,0.000719248058847568,0.00668073136427567,0,0.000267985982271693,0.00437468160978095,0.00262322346537647,0,0.00337620578778135,0.00468483069779666
NAP1L5,0.0239857651245552,0.0214695512820513,0.0202208682406702,0.0291666666666667,0.0246168721295625,0.00599803343166175,0.00830068055269128,0.0102263271759028,0.0174187138109432,0.0346870888097104,0.0270200207386137,0.0142383550146874,0.0119485294117647,0.00935527976440892,0.00633187772925764,0.0160246176031313,0.0179531118064869,0.0170778784827123,0.0103107344632768,0.0122026971802207,0.0137130801687764,0.0125963656387665,0.0161410018552876,0.0163461538461538,0.0141140006047777,0.00972222222222222,0.0282958199356913,0.024002365412414
NAPSA,0.037508896797153,0.0223669871794872,0.016031987814166,0.0106884057971014,0.00909838046893884,0.0128810226155359,0.00644462775830068,0.0106007655183891,0.0192688525713503,0.023421398897086,0.0308486878838638,0.0188543852287033,0.0101102941176471,0.0205037862852335,0,0.0121105217077818,0.0127377936720807,0.0100285330647868,0.0244350282485876,0.00378422558234573,0.00808720112517581,0.00598843612334802,0.0146980004122861,0.0137990320937341,0.0101829452676142,0,0.0315112540192926,0.0224254238030575
NASP,0.0916014234875445,0.0446105769230769,0.0939070830159939,0.113949275362319,0.0514479091128837,0.0217305801376598,0.0246958135698082,0.0856548510567482,0.0610340219960941,0.354960895341445,0.207246550211374,0.0363113722198909,0.0213694852941176,0.0242900715187211,0.00487627365356623,0.048418911263326,0.0378209904137486,0.0328549848942598,0.0244350282485876,0.0254025337147528,0.0376230661040788,0.0280148678414097,0.0439703153988868,0.04678425878757,0.0432945267614152,0,0.0607181136120043,0.041392527048929
NAT1,0.00405693950177936,0.00499519230769231,0.00536938309215537,0.00534420289855072,0.0016050277979212,0.0079646017699115,0.00232006599298824,0.00723082043601265,0.00580395381505465,0.0357367790771596,0.0305296322884263,0.00618128409567772,0.00206801470588235,0.00493794699200673,0.00342066957787482,0.00165576556625637,0.00290319376148612,0.00146861362873447,0,0,0.00386779184247539,0.000481828193832598,0.00665842094413523,0.00182755985736118,0.000960084668884184,0,0.00364415862808146,0.00350212449077927
NAT8L,0.0118861209964413,0.0131041666666667,0.012033511043412,0.00996376811594203,0.0053758762388204,0,0.00427923283151165,0.00614910966883009,0.014506458354747,0.0171676104022827,0.0322046741644732,0.0191900965169954,0.0114889705882353,0.015770929743374,0.0165211062590975,0.00912344852448885,0.00697610887597477,0.00482544478012756,0.00466101694915254,0.00415202288516551,0.00808720112517581,0.00130781938325991,0.00871985157699443,0.0214403973509934,0.00836861203507711,0.00277777777777778,0.0103429796355841,0.0128323623461387
NAV1,0.0254092526690391,0.0296105769230769,0.0455445544554455,0.126086956521739,0.0131109499637418,0.0423795476892822,0.0191276551866364,0.0551589282742553,0.0521259464830233,0.0792767486213575,0.107063093243998,0.0294292908099035,0.0137867647058824,0.0139829617164493,0.00924308588064046,0.0505819642581243,0.0435826752098545,0.0341977173548171,0.0159604519774011,0.0302247650183899,0.0207454289732771,0.0373761013215859,0.0579880437023294,0.068562149770759,0.044655276685818,0,0.0170418006430868,0.0166871085023435
NAV2,0.0118861209964413,0.0106362179487179,0.0204112718964204,0.041304347826087,0.023118201595359,0.0374631268436578,0.00520725922870695,0.0516225661507738,0.0187206633090074,0.169165718002927,0.140563930764936,0.00408308854385229,0.00597426470588235,0.00788283550694152,0.00196506550218341,0.0560925992686821,0.00836686037848309,0.00482544478012756,0.00466101694915254,0.0390110339190846,0,0.0106690528634361,0.0439703153988868,0.0191479877738156,0.0189522225582099,0,0.010075026795284,0.00814534145166236
