,Astrocyte A,Astrocyte B,Endothelial,Inhibitory neuron A,Inhibitory neuron B,Inhibitory neuron C,L2/3 neuron,L4 neuron,L6 neuron,Microglia A,Microglia B,Oligodendrocyte,Oligodendrocyte precursor cell
RPIA,0.0398399163381868,0.0514643921488028,0.0320315157011677,0.114475138121547,0.108871851040526,0.082719298245614,0.114457747941034,0.108618338825134,0.129885661716388,0.0384167453572553,0.0319830508474576,0.0321451339355522,0.0513572298590569
RPN1,0.0703282117287427,0.0996608776076457,0.0450685863280807,0.142099447513812,0.15815991237678,0.114298245614035,0.160620112118486,0.142478127485513,0.189288999868577,0.041249606547057,0.0204576271186441,0.0580902606541011,0.0590133982947625
RPN2,0.199923578151396,0.33447744322269,0.106626232853418,0.24744014732965,0.332311062431544,0.242687400318979,0.326929199252543,0.285757300306783,0.361584965172822,0.184151715454832,0.0849774011299435,0.0801021205961245,0.18186010092222
RPTOR,0.101218727375111,0.151145822628712,0.0496599025053849,0.286482504604052,0.265498357064622,0.184792663476874,0.288241400788982,0.273713214407454,0.348179787094231,0.0683191690273843,0.0468983050847458,0.0853224196206262,0.092944144771185
RRAD,0.0539176252916097,0.0247456582057343,0.0319748327853985,0.0319705340699816,0.035487404162103,0.0296092503987241,0.0530002076268254,0.0458981933871151,0.0480089367853857,0.014494806421152,0.0131129943502825,0.0100851606384642,0.022646598225161
RRAGA,0.167665513635267,0.229966087760765,0.0796451649472849,0.630128913443831,0.576560788608981,0.381762360446571,0.708270468544536,0.675144869901148,0.752306479169405,0.088778722064841,0.0394406779661017,0.128468070774745,0.172289890377588
RRAGC,0.0666277853752715,0.0746891378070085,0.0318047840380909,0.100478821362799,0.140635268346112,0.0702791068580542,0.122555194131082,0.11498125213044,0.157747404389539,0.0384167453572553,0.0267853107344633,0.0468317355690006,0.0459631111884461
RRAS,0.0403225806451613,0.0370773815640736,0.109687110304954,0.0260773480662983,0.0311062431544359,0.0203588516746411,0.0282234064641152,0.0278320645381207,0.0289525561834669,0.0377872206484105,0.0262203389830508,0.0150889495651755,0.0113363493996868
RRAS2,0.0147413723755128,0.0309115198849039,0.0104920077088765,0.000294659300184158,0.11434830230011,0.0479505582137161,0.0529309986850301,0.0411260084081354,0.0543172558811933,0.000330500472143534,0.0041864406779661,0.00191791861625991,0.0217765790847399
RRBP1,0.0324390636312445,0.0305004624396259,0.0102652760457998,0,0.0212486308871851,0.0128628389154705,0,0.00238041131689581,0.0168616112498357,0.0141800440667296,0.0119830508474576,0.0577294104911171,0.0489211762658778
RRM2,0,0.00624807316822526,0.00034576578619204,0,0,0,0,0,0,1.57381177211223e-05,0.00136158192090395,8.96111238076897e-05,0.00368018096398121
RRM2B,0.0492518703241895,0.0800328845956222,0.0316347352907834,0.271012891344383,0.126396495071194,0.114776714513557,0.186019793757353,0.150204522213385,0.184032067288737,0.0475448536355052,0.0291581920903955,0.0348274534803998,0.0430050461110144
RSAD2,0.0438621188963076,0.0289589970198335,0.0534009749461512,0.0573848987108656,0.08039430449069,0.0457177033492823,0.0610284448750779,0.0721452107715032,0.0796819555789197,0.030547686496695,0.0326610169491525,0.0136575772520057,0.0409170001740038
RSF1,0.0644557959938862,0.115178296166889,0.0601462419226845,0.234548802946593,0.263307776560789,0.171395534290271,0.276199044916603,0.23633109873878,0.279182546983835,0.0632829713566258,0.0336779661016949,0.0517272694468167,0.0720636854010788
RSPO1,0.0205333440592068,0.0136471071832289,0.00907493481464686,0.0058195211786372,0.0223439211391019,0.0168500797448166,0.0161118416499412,0.0215827746846949,0.0250098567485872,0.00945860875039346,0.0168418079096045,0.0110835127560533,0.0122063685401079
RSPO2,0.00597297079880942,0.010769705066283,0.0014227411858066,0.212449355432781,0.0168674698795181,0.0854306220095694,0.148577756246107,0.129297807067379,0.0895387041661191,0.00253383695310041,0.00215254237288136,0.00707807594693097,0.00994431877501305
RSPO3,0,0,0,0,0.0190580503833516,0.0335964912280702,0,0.014310873764345,0.00109081351031673,0,0,0,0
RSU1,0.0576180516450808,0.0563970814921385,0.0541945357669198,0.0606998158379374,0.0902519167579409,0.0597527910685805,0.108990241539207,0.102709919327349,0.112406360888422,0.0324362606232295,0.024638418079096,0.032674380841262,0.0492691839220463
RTKN2,0.0181200225243343,0.0215599630048299,0.0132127876657975,0.0275506445672191,0.0256297918948521,0.0232296650717703,0.0917572150321821,0.0707817293489376,0.058785648574057,0.019845766446333,0.0159378531073446,0.0148002694347884,0.0224725943970767
RTN1,0.378670259834285,0.408673312095365,0.0823092619884367,3.10637200736648,3.50427163198248,2.41605263157895,6.06012872863174,5.98772298602432,7.01541595479038,0.200834120239219,0.0284802259887006,0.13887258380745,0.441647816251958
RTN3,0.265244147695278,0.349481039975337,0.0706325813399841,1.23823204419889,1.4276013143483,1.02291068580542,2.09348743857706,2.15406771957732,2.41783414377711,0.128124016367642,0.0511920903954802,0.333021999831603,0.286262397772751
RTN4,0.305787949481136,0.491501387318878,0.163365831538374,1.84154696132597,1.45717415115005,0.934393939393939,3.17370060211779,2.30586865128963,2.69894861348403,0.248048473402581,0.105655367231638,0.511318065361993,0.307838872455194
RTN4R,0.0762810715147615,0.150734765183434,0.0434814646865435,0.0986372007366483,0.228258488499452,0.0997846889952153,0.54618312685999,0.495960686285649,0.482362991194638,0.0390462700661001,0.0224915254237288,0.0487923547878803,0.0656255437619628
RTN4RL1,0.0211768964685062,0.0521837426780393,0.0140630314023353,0.226077348066298,0.102300109529025,0.0779346092503987,0.392677693958059,0.227354846040223,0.281811013273755,0.0280295876613157,0.0120960451977401,0.0140545124312881,0.0570993561858361
RUBCN,0.0531131847799855,0.0583496043572089,0.0147999093073348,0.237495395948435,0.227163198247536,0.144441786283892,0.175292407779085,0.189177366208385,0.189946116441057,0.0440824677368587,0.0231694915254237,0.0206941554301935,0.0400469810335827
RUFY1,0.0506194191939506,0.0700647415476313,0.0256830291350187,0.090902394106814,0.08039430449069,0.0635805422647528,0.109889957782545,0.0882797409385297,0.107018004994086,0.0324362606232295,0.0187627118644068,0.0257220010344371,0.0304767704889508
RUNX1,0.0845668087844904,0.0650292878429761,0.0506235120734611,0.10158379373849,0.103395399780942,0.0737878787878788,0.0893349020693474,0.0975968639927281,0.129491391772901,0.400393452943028,0.200231638418079,0.0451597964805081,0.0574473638420045
RUNX1T1,0.0275319765103371,0.0594800123317234,0.0407040018138533,0.233443830570902,0.15487404162103,0.288620414673046,0.242840334971278,0.27041813430292,0.312695492180313,0.0296033994334278,0.0105141242937853,0.0147401277409577,0.0671915782147207
RUNX2,0.00178988013836377,0.00162367690884801,0.00805464233080149,0.279484346224678,0.104490690032859,0.0283333333333333,0.00836044016886982,0.0222645153959777,0.0222499671441714,0.0821687126219704,0.041361581920904,0.0144514476105705,0.00420219244823386
RUNX3,0.0326803957847317,0.0214571986435104,0.0216018591996372,0.0386003683241252,0.0431544359255203,0.0305661881977671,0.0267700186864143,0.039308033178048,0.0417006176895781,0.0154390934844193,0.0289322033898305,0.0192627831170237,0.0245606403340874
RUSC2,0.0601118172311158,0.10695714726133,0.048469561274232,0.59255985267035,0.418838992332968,0.351778309409888,0.568606824001661,0.562998522895126,0.66753844131949,0.0569877242681775,0.0193276836158192,0.0791518818336,0.117304680702975
RUVBL1,0,0.00316514232864042,0,0.0106077348066298,0.0256297918948521,0.00648325358851674,0.00552287355526334,0.00942506533348483,0.00582205283217243,0,0,0,0
RUVBL2,0.0250382109243021,0.0367690884801151,0.0134395193288743,0.127734806629834,0.0990142387732749,0.0772966507177033,0.155083396774863,0.139069423929099,0.197831515310816,0.019845766446333,0.0106271186440678,0.0241222319785414,0.0273447015834348
RWDD1,0.105804038291368,0.11106772171411,0.0740902392019046,0.262173112338858,0.221686746987952,0.151299840510367,0.231559277458648,0.244852857629815,0.26262320935734,0.0582467736858672,0.0467853107344633,0.0907712570816845,0.0920741256307639
RXFP4,0.0374265948033143,0.0661596958174905,0.0280070286815554,0.0478084714548803,0.0300109529025192,0.0304066985645933,0.0313378088449028,0.0341949778434269,0.0376264949402024,0.0418791312559018,0.0381977401129944,0.0289576241625269,0.029084739864277
RXRA,0.383416458852868,0.511026615969582,0.135591202811473,0.344309392265193,0.752902519167579,0.383995215311005,0.330112810575126,0.312572434950574,0.390366671047444,0.163377400062952,0.120231638418079,0.0960276411224846,0.388576648686271
RXRB,0.120525299654091,0.152481759325866,0.0785115066319012,0.317421731123389,0.230449069003286,0.210470494417863,0.343262509516229,0.340069310305647,0.395229333683796,0.0938149197355996,0.0630564971751412,0.101692988681333,0.127918914216113
RXRG,0.0029160968546376,0.0244373651217758,0.000232399954653666,0,0.00153340635268346,0.0544896331738437,0.0209564675756108,0.0212419043290535,0.0193586542252596,0.00158954988983318,0.000909604519774013,0.00152098343697752,0.00333217330781277
RYBP,0.0464363285335049,0.0614325351967937,0.0451252692438499,0.157569060773481,0.216210295728368,0.133437001594896,0.157436500795903,0.135660720372685,0.26919437508214,0.0318067359143846,0.0217005649717514,0.153631355473496,0.0600574212632678
RYK,0.0782117287426595,0.126482375912034,0.0736934587915202,0.212449355432781,0.280832420591457,0.177615629984051,0.282358640736383,0.245761845244859,0.278788277040347,0.060450110166824,0.0355988700564972,0.0576211554422219,0.110344527579607
RYR2,0,0.0198129688623985,0.00601405736311076,0.206187845303867,0.127491785323111,0.122751196172249,0.333088795072323,0.449147824110896,0.503390721513997,0.0107176581680831,0.00147457627118644,0.0138740873497961,0.0113363493996868
RYR3,0.296295551443971,0.667742266981811,0.0244926879038658,0.040073664825046,0.0453450164293538,0.147472089314195,0.104491660322514,0.108050221565731,0.260126166381916,0.0170129052565313,0.0179717514124294,0.018204289305604,0.0304767704889508
S100A1,0.471663582978039,0.392436543006885,0.128449155424555,0.0979005524861878,0.0836801752464403,0.103133971291866,0.140964772648626,0.0986194750596523,0.141845183335524,0.121828769279194,0.0745819209039548,0.186107870142055,0.133139029058639
S100A10,0.279160968546376,0.0632822937005447,0.297080829837887,0.0555432780847145,0.0584884994523549,0.0849521531100478,0.0516852377327151,0.0771446426542438,0.109120778026022,0.0544696254327982,0.0596666666666667,0.037197036217328,0.0891160605533322
S100A12,0.0115236103290162,0.00881718220121262,0.00544722820541889,0,0.000438116100766703,0.00345295055821371,0.00206242646549934,0.0066981024883536,0.00450781968721251,0.00662574756059175,0.012774011299435,0.00390259451267186,0.00890029580650774
S100A14,0.0117649424825034,0.0219710204501079,0.00340664323772815,0.00987108655616943,0.00372398685651697,0.00169856459330144,0.014589244930445,0.0114702874673333,0.00792482586410829,0.00379288637079005,0.00249152542372881,0.0046483515161721,0.0106403340873499
S100A16,0.128971925026144,0.124735381769602,0.0689320938669085,0.01097605893186,0.00920043811610077,0.0150956937799043,0.022755900062288,0.0193103056470856,0.0221185438296754,0.0148095687755744,0.00836723163841808,0.0142950792066108,0.0670175743866365
S100A2,0.0205333440592068,0.011797348679478,0.00386010656388164,0,0.00920043811610077,0.0037719298245614,0.00130112810575126,0.00431200999886377,0.00766197923511631,0.00757003462385899,0.00768926553672316,0.00480471992013183,0.00524621541673917
S100A4,0.0343697208591425,0.038824375706505,0.0677984355515248,0.032707182320442,0.0464403066812705,0.0288118022328549,0.0498858052460378,0.0491932734916487,0.0505059797608096,0.0138652817123072,0.0519830508474576,0.0250003007084692,0.0184705063511397
S100A6,0.208933311881586,0.0584523687185284,0.140465933567623,0.0625414364640884,0.155969331872946,0.105685805422648,0.246508408886428,0.225196000454494,0.219647785517151,0.0390462700661001,0.0422655367231638,0.0984573655532434,0.0631894901687837
S100A7,0,0,0,0,0,0,0,0,0,0,0,0,0
S100A8,0.0145000402220256,0.0170383311067722,0.0220553225257907,0.0194475138121547,0.0201533406352683,0.0146172248803828,0.0235171984220361,0.0276048176343597,0.0322381390458667,0.0223638652817123,0.0311920903954802,0.0103978974463837,0.0118583608839394
S100A9,0.00299654090580001,0.00141814818620902,0.0140630314023353,0.00103130755064457,0,0.00201754385964912,0,0.00476650380638564,0.0113418320410041,0.0176424299653761,0.0161638418079096,0.0023148537955423,0.00472420393248651
S100B,1.31447590700668,0.494070496351865,0.230138306314477,0.131049723756906,0.141730558598028,0.187822966507177,0.164149768150045,0.141341892966708,0.331357602838744,0.149213094113944,0.21345197740113,0.732880065434163,0.621045763006786
S100P,0.00774273992438259,0.0092282396464906,0.00482371613195783,0.0338121546961326,0.0278203723986856,0.0150956937799043,0.0356287632362101,0.0398761504374503,0.0430148508345381,0.002219074598678,0.00531638418079096,0.00668114076764858,0.0137724029928658
S1PR4,0.0219008929289679,0.0196074401397595,0.0230189320938669,0.012817679558011,0.0245345016429354,0.0179665071770335,0.0148660806976261,0.0296500397682082,0.0290839794979629,0.0157538558388417,0.0264463276836158,0.0171097104778859,0.0240386288498347
SAA1,0.0236706620545411,0.01950467577844,0.0121924951819522,0.0161325966850829,0.0322015334063527,0.0117464114832536,0.0186725724963665,0.0163560958981934,0.027901169667499,0.019845766446333,0.0162768361581921,0.0102295007036578,0.0177744910388029
SACM1L,0.0324390636312445,0.0690370979344363,0.0213184446207913,0.242283609576427,0.125301204819277,0.112543859649123,0.249968855976192,0.193608680831724,0.229767380733342,0.0371576959395656,0.0135649717514124,0.0326262674861975,0.0383069427527406
SAE1,0.0540785133939345,0.101613400472716,0.0526640970411518,0.258489871086556,0.257831325301205,0.194202551834131,0.348868433801647,0.380405635723213,0.431370745170193,0.0418791312559018,0.0285932203389831,0.0493456583711224,0.0802418653210371
SALL1,0.0638122435845869,0.114150652553694,0.0159902505384877,0.00508287292817679,0.0289156626506024,0.0564035087719298,0.0101598726555471,0.012379275082377,0.0272440530950191,0.113644948064212,0.0484802259887006,0.0753268701059697,0.0355228815033931
SALL3,0.0631686911752876,0.169437878943582,0.0116823489400295,0.0433885819521179,0.0497261774370208,0.0348724082934609,0.0438646273098484,0.0403306442449722,0.04393481403601,0.019845766446333,0.0148079096045198,0.0160632450052323,0.0870280146163216
SALL4,0.00347920521277451,0.00624807316822526,0.00340664323772815,0.0234990791896869,0.0278203723986856,0.00393141945773524,0.016319468475327,0.0151062379275082,0.0250098567485872,0.00253383695310041,0.00283050847457627,0.00391462285143799,0.00542021924482339
SAMD1,0.175388142546859,0.188038228342411,0.0759040925065185,0.223130755064457,0.229353778751369,0.166291866028708,0.237442037511246,0.232922395182366,0.302970166907609,0.11994019515266,0.0709661016949153,0.112554578587151,0.137837132416913
SAMD3,0.0130520473011021,0.0091254752851711,0.00862147148849337,0.00655616942909761,0.00700985761226725,0.015414673046252,0.0148660806976261,0.0120384047267356,0.0240898935471153,0.0154390934844193,0.0178587570621469,0.00754718115881016,0.00768226900991822
SAMD4A,0,0.00398725721919638,0,0.0323388581952118,0.0267250821467689,0.0374242424242424,0,0.0180604476764004,0.00424497305822053,0.000960025180988356,0,0,0.015512441273708
SAMD8,0.00766229587322017,0.020532319391635,0.00652420360503344,0.0559116022099447,0.0573932092004381,0.0302472089314195,0.0995086165132535,0.0678275196000454,0.0888815875936391,0.00851432168712622,0.00249152542372881,0.013958285721159,0.0233426135374978
SAMD9,0.0272102003056874,0.0223820778953859,0.0213184446207913,0.0168692449355433,0.0289156626506024,0.0171690590111643,0.0245553325489653,0.0331723667765027,0.0344723353922986,0.0346395971041863,0.0235084745762712,0.0161354150378291,0.0181224986949713
SAMHD1,0.030025742096372,0.0563970814921385,0.0261931753769414,0.0702762430939226,0.0847754654983571,0.0755422647527911,0.091964841857568,0.0768037722986024,0.0845446182152714,0.0752439408246774,0.0458813559322034,0.0226788313266055,0.112258569688533
