,B cell,Conventional dendritic cell,Endothelial A,Endothelial B,Epithelial,Fibroblast,Lung cell,Macrophage,Malignancy,Monocyte,Myeloid,Neutrophil,NK cell,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
SLC27A1,0.0138421358096344,0.0155913978494624,0.0052219321148825,0.0167326079788988,0.027408152074575,0.0209783347172945,0.0210387323943662,0.0203246456332876,0.0399587806748466,0.00655172413793103,0.0324725426130772,0.00661490683229814,0.0100034734282737,0.00408342205799461,0.000836236933797908,0.0125786163522013,0.00860304616849119,0.00536601166054848,0.00114182692307692
SLC27A3,0.0225478816018572,0.0173835125448029,0.0913838120104439,0.066848005275305,0.0228386035459697,0.0132784781459953,0.159893600734844,0.0226108824874257,0.0495446702453988,0.0203448275862069,0.0235759555957958,0.0190372670807453,0.0353594998263286,0.00464708461201228,0.00292682926829268,0.0157232704402516,0.0150285578296049,0.0159468797236018,0.00715144230769231
SLC27A5,0.0130682917392145,0.00573476702508961,0.0234986945169713,0.0171447411803495,0.0138822884299031,0.0117687023477014,0.0167521432945499,0,0.0334403757668712,0.0272413793103448,0.0128685588316341,0.00847826086956522,0.0172976728030566,0.00953216008016534,0.0252264808362369,0.00943396226415094,0.0174083769633508,0.015083135391924,0.0251802884615385
SLC2A1,0.0206132714258077,0.0146953405017921,0.0234986945169713,0.00733597098582262,0.00291537196125023,0.0180342719106213,0.000907072872014695,0.00157750342935528,0.0698667561349693,0,0.0137739637050742,0.0128260869565217,0.0240708579367836,0.0155445606563537,0.0168641114982578,0.0188679245283019,0.0288315088053308,0.0299827251133664,0.0125600961538462
SLC2A12,0,0,0,0.000824266402901418,0.00602266496070188,0,0,0,0.0175277990797546,0,0,0.000403726708074533,0,0,0,0.00314465408805031,0,0,0
SLC2A13,0.0122944476687947,0.0200716845878136,0.00261096605744125,0.0147543686119354,0.0183604459879364,0.0110138144485544,0.0212683710961421,0.0235253772290809,0.0303728911042945,0,0.0177892374916348,0.00599378881987578,0.0106981590830149,0.0135404271309576,0.0231358885017422,0.00786163522012578,0.00574726320799619,0.0124919023968905,0.00294471153846153
SLC2A2,0.00281485780615206,0.0120071684587814,0.02088772845953,0.0146719419716452,0.0161670626942058,0.00308749150751114,0.0171348744641764,0.00614997713763146,0.0169526457055215,0,0.00574341613195292,0.0165527950310559,0.00878777353247655,0.0053360055113672,0.00501742160278746,0,0.00503331746787244,0.00536601166054848,0.00294471153846153
SLC2A3,0.0465370477848713,0.0559139784946237,0.112271540469974,0.117210682492582,0.029053189544873,0.0492866309353061,0.0491312002449479,0.0806812985825332,0.0320024923312883,0.158275862068966,0.122146990512932,0.135807453416149,0.0608891976380688,0.0281330243627482,0.0196515679442509,0.00628930817610063,0.0616730128510233,0.0699309004534658,0.0564302884615385
SLC2A4,0.00939253240472045,0.00842293906810036,0,0.0135179690075833,0.0158014988119174,0.010862836868725,0.0114704531537048,0.01026520347508,0.0129265720858896,0.00655172413793103,0.00849899618155336,0.0171739130434783,0.00826675929142063,0.0108473727062066,0.00153310104529616,0.00943396226415094,0.00741313660161828,0.00774130857266249,0.00655048076923077
SLC2A5,0.0536951054362546,0.0129032258064516,0.02088772845953,0.0168150346191889,0.0194571376348017,0.0402279761455424,0.0339750459277404,0.107658893461363,0.0452310199386503,0,0.271578160059835,0.0209006211180124,0.0193817297672803,0.0403457130331308,0.0503135888501742,0.0125786163522013,0.0250237981913375,0.0278233642841719,0.0191706730769231
SLC2A6,0.0204198104082027,0.0505376344086022,0.0391644908616188,0.0122815694032311,0.00940413087186986,0.0144862987846305,0.0135372014696877,0.0184956561499771,0.00842120398773006,0.0203448275862069,0.0340865252135575,0.00288819875776397,0.019208058353595,0.00840483497213002,0.00710801393728223,0.0314465408805031,0.0145525940028558,0.0114122219822932,0.0173677884615385
SLC2A9,0.0229348036370671,0.0353046594982079,0.0156657963446475,0.0172271678206396,0.0260372875159934,0.0573639314561788,0.00863824249846908,0.0884545038866027,0.0144603144171779,0.0203448275862069,0.0754595913868441,0.0202795031055901,0.0136505731156652,0.0199286027431578,0.00641114982578397,0.0361635220125786,0.0133626844359829,0.0116281580652127,0.0155649038461538
SLC32A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0,0
SLC35E3,0.0374443799574386,0.0487455197132616,0.0234986945169713,0.0222551928783383,0.0309723999268872,0.0289046576583377,0.0170583282302511,0.0445587562871513,0.0305646088957055,0.0341379310344828,0.0467621934417195,0.0476086956521739,0.0313650573115665,0.0213064445418676,0.0328919860627178,0.0251572327044025,0.0324012375059495,0.0276074282012524,0.0516225961538462
SLC38A1,0.248703811182047,0.178673835125448,0.18798955613577,0.0363501483679525,0.0329830012794736,0.0679323620442364,0.111133649724434,0.0582761774119799,0.242892062883436,0.0410344827586207,0.0719167027516435,0.0345652173913043,0.321048975338659,0.17105279639256,0.204320557491289,0.117924528301887,0.389850071394574,0.423202332109696,0.279387019230769
SLC38A2,0.0832946411298123,0.132974910394265,0.274151436031332,0.152406857896472,0.69456223725096,0.25808862383936,0.064134262094305,0.130978509373571,0.247397430981595,0.0686206896551724,0.0671534858087628,0.0289751552795031,0.0905870093782563,0.185833281142356,0.132543554006969,0.0849056603773585,0.0716682532127558,0.0556791189807817,0.0750600961538462
SLC38A9,0.0248694138131167,0.0379928315412186,0.0287206266318538,0.018628420705572,0.0168981904587827,0.0216577338265268,0.0142261175750153,0.0171239140374943,0.0537624616564417,0,0.0288509231193166,0.00288819875776397,0.0258075720736367,0.0215569612325421,0.0203484320557491,0.0220125786163522,0.0188362684435983,0.0260958756208162,0.0173677884615385
SLC39A10,0.0095859934223254,0.0335125448028674,0.0156657963446475,0.012776129244972,0.0133339426064705,0.0251302181626029,0.00986298224127373,0.0116369455875629,0.0744679831288343,0.00655172413793103,0.0131047514073141,0,0.0254602292462661,0.00827957662679276,0.00501742160278746,0.0125786163522013,0.0219300333174679,0.0211293457136688,0.00835336538461538
SLC39A11,0.0865834784290965,0.0711469534050179,0.0652741514360313,0.0501153972964062,0.0837963809175653,0.0688382275232128,0.0602304041641151,0.103086419753086,0.261967983128834,0.013448275862069,0.150411368735976,0.0215217391304348,0.054810698159083,0.0690925032880316,0.0990940766550523,0.0613207547169811,0.0730961446930033,0.0630209458000432,0.0516225961538462
SLC39A8,0.043828593538402,0.0415770609318996,0.0339425587467363,0.0478898780085724,0.0370955949552184,0.0317732316750962,0.279611910593999,0.0623914037494284,0.458478719325153,0.0410344827586207,0.252367830571192,0.0227639751552795,0.0454324418200764,0.0573182188263293,0.0607665505226481,0.0330188679245283,0.0466801523084246,0.0457460591664867,0.0444110576923077
SLC3A2,0.108444573418456,0.0729390681003584,0.156657963446475,0.208704253214639,0.091199049533906,0.112848192043482,0.114195499081445,0.15612711476909,0.774429639570552,0.11,0.206822028894225,0.0333229813664596,0.0940604376519625,0.126210308761821,0.138815331010453,0.0833333333333333,0.101178010471204,0.107071906715612,0.102103365384615
SLC40A1,0.534058812149352,0.270071684587814,0.154046997389034,0.228239366963403,0.329729482727107,0.242386955537103,0.275631506429884,0.687448559670782,0.601404332822086,0.0548275862068966,0.353340156674409,0.0755590062111801,0.202257728377909,0.219715663556084,0.115121951219512,0.371069182389937,0.174000475963827,0.121539624271216,0.11953125
SLC44A1,0.0498258850841555,0.0989247311827957,0.0809399477806788,0.0819320804484009,0.0823341253884116,0.144025062278252,0.0655120943049602,0.107201646090535,0.151442676380368,0.0203448275862069,0.0570759359130811,0.0109627329192547,0.0311913858978812,0.0946452057368322,0.0886411149825784,0.0188679245283019,0.0185982865302237,0.0263118117037357,0.0317908653846154
SLC44A2,0.113474559876185,0.0639784946236559,0.211488250652742,0.242169469172437,0.139727654907695,0.0958632143126746,0.119400642988365,0.0793095564700503,0.153263995398773,0.0410344827586207,0.0996299649647679,0.065,0.126884334838486,0.0601365315964176,0.0419512195121951,0.128930817610063,0.140207044264636,0.0923882530770892,0.123137019230769
SLC44A5,0.000686786612497582,0,0,0.00436861193537751,0.0050173642844087,0,0.0146088487446418,0,0.00602473159509202,0,0.000310986891312048,0.00413043478260869,0,0.00333187198597107,0.000836236933797908,0.00786163522012578,0.00693717277486911,0.00471820341179011,0.00414663461538461
SLC4A10,0.0148094408976591,0,0,0,0,0,0,0,0,0,0,0,0,0.0392183879250955,0.0844599303135888,0,0.00884102808186578,0,0
SLC4A4,0,0,0.00261096605744125,0,0.00428623651983184,0,0.0216511022657685,0,0.026059240797546,0,0,0,0,0,0,0,0,0.00666162815806521,0
SLC4A8,0,0.000358422939068098,0.00261096605744125,0,0,0,0,0,0,0,0.000822737471952131,0,0,0,0,0,0,0,0
SLC5A11,0.0095859934223254,0,0.0287206266318538,0.0019782393669634,0.00593127399012977,0.00172869328904658,0,0,0.00909221625766871,0,7.47943156320097e-05,0.00475155279503106,0.0027092740534908,0.0392183879250955,0.114425087108014,0.00628930817610063,0.0040813898143741,0.00212697041675664,0.00234375
SLC5A7,0,0,0.00261096605744125,0,0,0,0,0,0,0,0,0.00288819875776397,0,0,0,0,0,0,0
SLC6A1,0,0,0.02088772845953,0.000329706561160565,0.0177207091939316,0.000143428700837927,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0,0
SLC6A11,0.00165409170052234,0.0021505376344086,0.0469973890339426,0.000824266402901418,0.00318954487296655,0.00120027175964369,0.00328000612369871,0,0.0182946702453988,0.0203448275862069,0.00216116206747234,0.0072360248447205,0,0.00126510928790631,0.00989547038327526,0.00314465408805031,0.00217753450737744,0,0.00594951923076923
SLC6A15,0.00494292899980654,0.0129032258064516,0.0182767624020888,0.0039564787339268,0.00538292816669713,0.000822827810070204,0.00266763625229639,0.000205761316872426,0.00640816717791411,0,0.00231862378459237,0.00599378881987578,0.00583535949982633,0,0.00292682926829268,0,0.00693717277486911,0,0
SLC6A3,0.00262139678854711,0.0039426523297491,0.02088772845953,0.00263765248928454,0.010409431548163,0.00655997584358723,0.0173645131659522,0.00294924554183813,0.059705713190184,0,0.00393260638507263,0.000403726708074533,0.0141715873567211,0.00677647648274566,0.00780487804878049,0,0.00384340790099952,0.00601381990930685,0.00294471153846153
SLC7A11,0.0161636680208938,0.0630824372759857,0.0052219321148825,0.0161556214968678,0.0135167245476147,0.0132784781459953,0.0265500612369871,0.0171239140374943,0.0813698236196319,0.0272413793103448,0.0323544463252372,0.0140683229813665,0.0145189301840917,0.0161082232103714,0.0196515679442509,0.0424528301886792,0.00788910042836744,0.00903692507017923,0.0143629807692308
SLC7A2,0.00494292899980654,0.00483870967741935,0.0522193211488251,0.0115397296406198,0.0285962346920124,0.00806975164188118,0.0208856399265156,0.00843621399176955,0.0374664493865031,0.00655172413793103,0,0,0.00357763112191733,0.00878061000814179,0,0.00157232704402516,0.00289148024750119,0.00169509825091773,0.0119591346153846
SLC7A5,0.0210001934610176,0.00752688172043011,0.010443864229765,0.00173095944609298,0.0038292816669713,0.00338944666716992,0.00940370483772198,0.0116369455875629,0.0585554064417178,0.00655172413793103,0.0141282525685943,0.00102484472049689,0.0483848558527266,0.0256904866286716,0.0189547038327526,0.0267295597484277,0.0347810566396954,0.0545994385661844,0.0444110576923077
SLC8A1,0.0960630682917392,0.325627240143369,0.0156657963446475,0.0465710517639301,0.0529976238347651,0.0564580659772024,0.0535708818126148,0.234316415180613,0.0500239647239264,0.0824137931034483,0.437267251899382,0.109099378881988,0.0476901701979854,0.0248136782113108,0.0147735191637631,0.029874213836478,0.0390647310804379,0.0694990282876269,0.0353966346153846
SLC9A3R1,0.0540820274714645,0.0218637992831541,0.00783289817232376,0.0271183646554566,0.0140650703710473,0.0237714199441383,0.0409407532149418,0.0239826245999086,0.0693874616564417,0.0341379310344828,0.0337716017793174,0.0264906832298137,0.131747134421674,0.0399699379971191,0.0558885017421603,0.00943396226415094,0.10046406473108,0.170988987259771,0.0660456730769231
SLC9A9,0.0622073902108725,0.0783154121863799,0.101827676240209,0.0404714803824596,0.0448638274538476,0.0435494829017891,0.0307601041028781,0.0642203932327389,0.0240462039877301,0.00655172413793103,0.0612486714167618,0.0165527950310559,0.0511635984716916,0.040658858896474,0.0426480836236934,0.0393081761006289,0.0769038553069967,0.0707946447851436,0.0750600961538462
SLCO1A2,0,0.00125448028673835,0.0130548302872063,0,0.000539206726375432,0,0.00328000612369871,0,0,0,0,0.00413043478260869,0,0,0,0.00157232704402516,0,0,0
SLCO2B1,0.252573031534146,0.218100358422939,0.240208877284595,0.107731618859215,0.0458691281301407,0.075783196195365,0.0489015615431721,0.533813443072702,0.00171108128834355,0.0479310344827586,0.534342400503877,0.00226708074534161,0.0537686696769712,0.048925909688733,0.02801393728223,0.312893081761006,0.0540575916230366,0.0384042323472252,0.0347956730769231
SLCO3A1,0.0198394273553879,0.0550179211469534,0.0835509138381201,0.0661061655126937,0.0710016450374703,0.0797086132709293,0.0700283221065524,0.0372427983539095,0.186814608895706,0.013448275862069,0.0214108569853954,0.027111801242236,0.0324070857936784,0.0248763073839795,0.0043205574912892,0.0110062893081761,0.0250237981913375,0.00666162815806521,0.0143629807692308
SLFN11,0.0482781969433159,0.0451612903225806,0.010443864229765,0.0442631058358061,0.0275909340157192,0.0518532497924058,0.00764314145744029,0.0500457247370828,0.0153230444785276,0.0479310344827586,0.0492422154863599,0.00288819875776397,0.0318860715526224,0.0502411223147742,0.0593728222996516,0.020440251572327,0.0266896715849595,0.0496329086590369,0.0347956730769231
SLIT1,0.00339524085896692,0.0021505376344086,0,0,0,0,0,0,0,0,0,0.00475155279503106,0.000277874261896491,0.0141040896849753,0.00501742160278746,0,0.00170157068062827,0,0.00114182692307692
SLIT2,0.015196362932869,0.0442652329749104,0.0156657963446475,0.0436861193537751,0.227188813745202,0.0973729901109685,0.00710731781996326,0.0628486511202561,0.00688746165644171,0.0410344827586207,0,0.011583850931677,0.0291073289336575,0.0327675831402267,0.0043205574912892,0.020440251572327,0.0136006663493574,0.0155150075577629,0.0197716346153846
SLIT3,0.0266105629715612,0.0299283154121864,0.0469973890339426,0.0601714474118035,0.200594041308719,0.0673284517249188,0.0208856399265156,0.0541609510745313,0.00707917944785276,0,0.0232610321615557,0.0233850931677019,0.0410906564779437,0.0323291789315463,0.0140766550522648,0.0251572327044025,0.0209781056639695,0.0226408982941049,0.0197716346153846
SLMAP,0.0449893596440317,0.0388888888888889,0.0261096605744125,0.0369271348499835,0.0358161213672089,0.0380388012380162,0.0408642069810165,0.0335848193872885,0.163329179447853,0.0272413793103448,0.0378656064244381,0.0146894409937888,0.0490795415074679,0.0335817623849189,0.0363763066202091,0.00314465408805031,0.0476320799619229,0.0533038220686677,0.0438100961538462
SLU7,0.0208067324434127,0.00931899641577061,0.0156657963446475,0.0171447411803495,0.0165326265764942,0.0138823884653129,0.0168286895284752,0.0125514403292181,0.0132141487730061,0,0.0198362398141952,0,0.0235498436957277,0.0169224024550636,0.0245296167247387,0.00628930817610063,0.0207401237505949,0.0228568343770244,0.0191706730769231
SMAD2,0.146943315921842,0.170609318996416,0.182767624020888,0.147543686119354,0.0953116432096509,0.197697591907602,0.169002602571953,0.185390946502058,0.221132093558282,0.0962068965517241,0.198122269023344,0.0531987577639752,0.159534560611323,0.117003820379533,0.0719163763066202,0.080188679245283,0.159483579247977,0.153930036709134,0.147175480769231
SMAD3,0.0277713290771909,0.0164874551971326,0.0182767624020888,0.0100560501153973,0.0394717601900932,0.0341888729523666,0.0234882118799755,0.0116369455875629,0.116262461656442,0.00655172413793103,0.0037357792386726,0.00909937888198758,0.0358805140673845,0.0125383603682595,0.00153310104529616,0.00628930817610063,0.0385887672536887,0.0241524508745411,0.0221754807692308
SMAD4,0.0505997291545753,0.0541218637992831,0.0783289817232376,0.0603363006923838,0.0634161944799854,0.06204423643089,0.0500497550520514,0.0482167352537723,0.0569258052147239,0.0272413793103448,0.0388891075857182,0.0122049689440994,0.0483848558527266,0.0384042086804033,0.0377700348432056,0.0125786163522013,0.055009519276535,0.0438026344202116,0.0486177884615385
SMAD5,0.0308667053588702,0.0290322580645161,0.0600522193211488,0.0478898780085724,0.0337141290440504,0.0513248282630029,0.0308366503368034,0.0335848193872885,0.0988161426380368,0.0617241379310345,0.0267645553674763,0.00226708074534161,0.0331017714484196,0.0444792384292604,0.0503135888501742,0.020440251572327,0.0221680152308425,0.0304145972792054,0.0263822115384615
