,Acinar,B cell,Dendritic cell,Endothelial,Fibroblast,Macrophage,Mast cell,Mesenchymal cell,Monocyte,Neutrophil,NK cell,Pancreatic A cell,Pancreatic D cell,Pancreatic ductal cell,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory,Type B pancreatic cell
SELPLG,0.00626512413168517,0.0151175811870101,0.118421052631579,0.0307934014139827,0.0240253411306043,0.0845536571963103,0.0393202811162836,0.00645202750465908,0.114425032252422,0.173186978140539,0.129404088734232,0,0.00916030534351146,0.0147376467959099,0.0483097988874626,0.0914786967418546,0.249861495844875,0.236084037253628,0.281432748538012,0.00426020646643251
SERPINA1,0.14090747186013,0.291713325867861,0.285087719298246,0.112976237234878,0.130452356381149,0.584593507359696,0.0756952228231078,0.093387314439946,1.10237683948134,0.982456140350877,0.125271857329274,4.86154110767114,2.42900763358779,1.08343898542504,0.0567108828983027,0.0557644110275689,0.260387811634349,0.115370731355137,0.142543859649123,1.79847487279478
SERPINA3,18.5389651939323,1.58958566629339,1.94417862838915,3.43433817753339,3.24205366357069,4.96635807259441,0.841900725698904,4.02720904826168,4.07786499901603,2.00206398348813,2.05502392344498,2.55798264724993,1.33893129770992,11.5778925239428,0.372700042789902,0.389097744360902,1.96565096952909,3.40343657497654,1.61476608187134,1.47355733917387
SERPINB5,0.0058584596905453,0,0,0.0118568342498036,0.0189055154225433,0.0162504771532721,0.0111841082575863,0.0198830409356725,0.0354885968556622,0.0368233417769021,0.00543714658547195,0.0111416886442686,0.0213740458015267,0.0128265065099036,0.00251034089288261,0.0319548872180451,0.0498614958448753,0.01111833080644,0,0.0169473417112942
SERPINH1,0.0536567055707917,0.0576707726763718,0.0653907496012759,0.237976237234878,0.270920765967206,0.0839160545821396,0.0641920361294968,0.313411734464366,0.0516913388581549,0.0448447321512337,0.0922140060896042,0.0721438672935061,0.0595419847328244,0.102483913840373,0.043973755527029,0.043859649122807,0.0182825484764543,0.0906793733304455,0.0730994152046784,0.0560237182654683
SFN,0.0798713879780024,0.0895856662933931,0.0350877192982456,0.0737038491751767,0.0701582387340901,0.043428288582299,0.109738437497443,0.0355118565644882,0.0425513305490565,0.0377146073740501,0.0343627664201827,0.117532393074189,0.0641221374045801,0.109106430396664,0.084624162031094,0.0676691729323308,0.0498614958448753,0.094794599667894,0.0869883040935673,0.119459394489777
SIGIRR,0.122686477049654,0.100223964165733,0.0729665071770335,0.0959986252945797,0.0569774108473799,0.068772992495585,0.143470755234114,0.0206156416682733,0.0753722694771828,0.00562904587672389,0.282296650717703,0.234090127278982,0.16793893129771,0.1977417931394,0.107659392383398,0.043859649122807,0.260387811634349,0.365027795827016,0.198099415204678,0.0721363800264427
SLC2A1,0.0149021912920141,0.121500559910414,0.027511961722488,0.0132560879811469,0.0166179337231969,0.0137000666965892,0.0175574954797222,0.0235460445986762,0.0113922113134935,0.020780561028239,0.0798173118747282,0.000611550663150252,0.00305343511450382,0.0276419983792481,0.00711738696334332,0.0676691729323308,0.0498614958448753,0.0536423362934084,0.0175438596491228,0
SLC2A4,0.00349130846599976,0.0257558790593505,0.0578149920255183,0.0176404163393559,0.0186331842678592,0.00612853565331197,0.0331023423629804,0.0140222350748667,0.00391402269695844,0.0074115770710198,0.0137016093953893,0.012231013263005,0,0.0101592194150861,0.0282555983454571,0.0319548872180451,0.0498614958448753,0.0179770413688542,0,0
SLC40A1,0.286796822714429,0.0470324748040314,0.0805422647527911,0.115308326787117,0.14978786836372,0.123766217967809,0.156683875084883,0.0968061178587495,0.0591695274746901,0.0528661225255653,0.0550239234449761,0.2446202652601,0.190839694656489,0.287241323663634,0.139366709456568,0.174812030075188,0.113019390581717,0.0865641469929969,0.0175438596491228,0.143564951455014
SLPI,0.0326618950946301,0.0576707726763718,0,0.0244501178318932,0.0273477812177503,0.0415951810665582,0.0354340693954691,0.0191504402030718,0.0255176787002821,0.0493010601369734,0.0343627664201827,0.0318388564002599,0.0274809160305344,0.112347059577284,0.0355726715161888,0.0795739348370927,0.0182825484764543,0.00563136235650856,0.0730994152046784,0
SMAD2,0.384535889814062,0.27043673012318,0.224481658692185,0.254860565593087,0.235190918472652,0.273363731317614,0.219640504962079,0.19766081871345,0.246124242888068,0.0813866216342997,0.257503262287951,0.27185338072851,0.267175572519084,0.507080621693498,0.213621452003994,0.139097744360902,0.207756232686981,0.356797343152119,0.323099415204678,0.560844829658516
SMAD3,0.0877861705339188,0.0363941769316909,0.0426634768740032,0.0546739984289081,0.0744610709780988,0.0432688879287563,0.0732080473217865,0.0858171068697385,0.0371504165482256,0,0.0508916920400174,0.0234873676566143,0.0122137404580153,0.230729736336987,0.0583368991584653,0.0557644110275689,0.218282548476454,0.0646162731932712,0.142543859649123,0.00476769187622697
SMAD4,0.273158389889932,0.217245240761478,0.0502392344497608,0.14385310290652,0.153763903222108,0.146560511424413,0.201453034108667,0.123423944476576,0.118995036406971,0.0439534665540858,0.191387559808612,0.441061804838895,0.610687022900763,0.339008297497631,0.175410069890173,0.139097744360902,0.186703601108033,0.151036026279691,0.211988304093567,0.617810066907945
SMARCB1,0.156251467490005,0.185330347144457,0.0881180223285487,0.0958120581304006,0.107358674463938,0.107507351306456,0.0951262814271806,0.0931431141957458,0.0886668270176896,0.0234543578196829,0.0632883862548934,0.338665290677675,0.387786259541985,0.217891859198379,0.118228498074454,0.0795739348370927,0.144598337950139,0.141433831492311,0.114766081871345,0.411644119178942
SMO,0.040837671247099,0.0683090705487122,0.0653907496012759,0.0309799685781618,0.0457029010434583,0.0156128745391014,0.0735189442594517,0.0171968382494698,0.0184549450068878,0.0136504362510554,0.00130491518051327,0.0391010205251691,0.0381679389312977,0.0648344502060489,0.0943802595920696,0.0795739348370927,0.060387811634349,0.0179770413688542,0,0.0395304424471481
SNAI1,0.0916950048636812,0.110862262038074,0.0956937799043062,0.173703849175177,0.132249742002064,0.0711640022987252,0.167409819434331,0.153460574513206,0.067063171014366,0.0501923257341214,0.0715528490648108,0.0703283262622788,0.109923664122137,0.119036050578306,0.175410069890173,0.115288220551378,0.0919667590027701,0.0783336943180998,0.128654970760234,0.104361703548391
SNAI2,0.0920106250269539,0.0576707726763718,0.0350877192982456,0.0792075805184603,0.147881550280931,0.0379289660350765,0.0641920361294968,0.189113810166442,0.0217785843920145,0.0412796697626419,0.0426272292301,0.0144096625004778,0.0351145038167939,0.0655573597924948,0.0718870346598203,0.0319548872180451,0,0.0522705941809256,0.0592105263157895,0.0548818760934307
SOD1,0.532543537533403,0.185330347144457,0.171451355661882,0.342267282010998,0.30218438252494,0.270893021187703,0.264409663985862,0.304132125184757,0.14309142194914,0.056431184914157,0.191387559808612,0.59501968428697,0.370992366412214,0.90255371200734,0.203052346312937,0.12719298245614,0.313019390581717,0.42949967511371,0.309210526315789,0.365336075535197
SOD2,4.69808024355143,0.961926091825308,0.588118022328549,1.1690396700707,1.22282708404999,1.78687293670536,0.723138095510812,1.67824689929953,1.41355257691383,1.46284829721362,0.60461070030448,1.0568933226312,1.01068702290076,4.41260381712006,0.536114676936243,0.424812030075188,0.860387811634349,1.22922532669121,0.795321637426901,1.0026108788846
SOSTDC1,0.0164074566860841,0.0576707726763718,0.00478468899521532,0.0218381775333857,0.0134044260979246,0.00971505035802226,0.0414965596799398,0.00767302872566031,0,0.020780561028239,0.030230535015224,0.0387379123189237,0.00916030534351146,0.0241271621141148,0.0401797175866496,0.0557644110275689,0.00775623268698061,0.000144393906577146,0.0314327485380117,0
SOX2,0.0799017360706248,0.0683090705487122,0.00478468899521532,0.0656814611154753,0.0619883040935673,0.0532314287751738,0.117510860939072,0.031360452413084,0.0383967813176481,0.0421709353597899,0.0384949978251414,0.112448878186752,0.109923664122137,0.0981963121552458,0.106846384253316,0.12719298245614,0.0814404432132964,0.0659880153057541,0.114766081871345,0.140139424938901
SOX4,0.44389068936491,0.0895856662933931,0.163875598086124,0.224263550667714,0.27598612544433,0.119781201629242,0.637641437652892,0.113900134952767,0.0745413596309011,0.0279106858054226,0.117007394519356,0.204678362573099,0.120610687022901,0.579728880478511,0.645870774497219,0.460526315789474,0.134072022160665,0.160638221067071,0.0175438596491228,0.201672030876481
SOX9,0.316143428280269,0.0151175811870101,0.118421052631579,0.134431461115475,0.165256277949776,0.0867852663459078,0.314308622481121,0.0816657027183343,0.0516913388581549,0.0412796697626419,0.00543714658547195,0.2366318847227,0.326717557251908,1.18988119005,0.30278134360291,0.12719298245614,0.028808864265928,0.124972926142517,0.0314327485380117,0.300251071729056
SPARCL1,0.0858985191728068,0.408734602463606,0.171451355661882,1.42127847604085,0.514275885792914,0.15237863527872,0.0582849943138586,0.610359231411863,0.21247239411366,0.172295712543391,0.183123096998695,0.0881206283683064,0.0702290076335878,0.0784035462366936,0.0534588503779775,0.0557644110275689,0.155124653739612,0.112627247130171,0.100877192982456,0.0883759131398656
SPINK1,0.140397623904074,0.0151175811870101,0.0426634768740032,0.0398419088766693,0.0431974544203646,0.0211121970863238,0.078959640668592,0.0152432362958679,0.0213631294688737,0.0288019514025706,0.0137016093953893,0.0441845354126056,0.00152671755725191,0.0767499944240186,0.10928540864356,0.103383458646617,0.00775623268698061,0.0316944624936828,0.0314327485380117,0.0311569331855393
SPOCK2,0.0368438622579939,0.238521836506159,0.0426634768740032,0.055326983503535,0.0541996330696021,0.0379289660350765,0.0520670555605554,0.0594434804961121,0.0288413180854088,0.0252368890139788,0.19965202261853,0.059435080074915,0.0687022900763359,0.0484401902743514,0.0269005847953216,0,0.586703601108033,0.46790845426323,0.753654970760234,0.0545012620360849
SPP1,0.191637343487699,0.164053751399776,0.141148325358852,0.164282207384132,0.207249742002064,1.30699726921512,0.225081201371219,0.160053981106613,0.131458684101196,0.0858429496200394,0.0839495432796868,0.263501891984864,0.158778625954198,3.00069492034656,0.10278134360291,0.115288220551378,0.270914127423823,0.192188289654177,0.0175438596491228,0.290989463000307
SPRY2,0.172117450312985,0.0363941769316909,0.0653907496012759,0.128368028279654,0.210517715858273,0.0875025692868499,0.105385880370131,0.33734335839599,0.0487831543961691,0.0305844825968665,0.0880817746846455,0.123342124374116,0.120610687022901,0.350259097268294,0.0824561403508772,0.0200501253132832,0.0709141274238227,0.0989098260053426,0.0175438596491228,0.134683956783611
SPRY4,0,0.0683090705487122,0,0.118666535742341,0.0993521385162252,0.0140188680036746,0.0051216179731156,0.141006362058994,0.00806857192836683,0.0074115770710198,0.017833840800348,0.0677865688185606,0.0763358778625954,0.0219335054380032,0.000884324632720014,0.0319548872180451,0.00775623268698061,0,0.0453216374269006,0.0490457938807943
SQSTM1,2.8616686020231,0.685330347144457,0.67902711323764,1.05392772977219,1.10844799908267,1.1446477035819,1.62100845148781,0.959565580618212,0.777491089585201,0.272117459423961,0.63766855154415,1.24026296678515,1.25801526717557,3.09089243254046,1.47378405363001,0.508145363408521,0.544598337950139,1.02346400981879,0.406432748538012,0.78794455054154
SRC,0.235338596863924,0.153415453527436,0.0578149920255183,0.0656814611154753,0.102129916294003,0.120897006204041,0.10771760740262,0.0916779127305443,0.0587540725515492,0.0403884041654939,0.0343627664201827,0.118621717692925,0.137404580152672,0.274378518608253,0.0813721295107688,0.0914786967418546,0,0.0605010468558227,0.0314327485380117,0.138109483299724
SREBF1,0.0752766867549743,0.142777155655095,0.110845295055821,0.058032207384132,0.0837747964682949,0.10894195718834,0.081602264638746,0.0758048968575284,0.107777753482168,0.0484097945398255,0.0715528490648108,0.267132974047319,0.312977099236641,0.107984674141835,0.0599629154186279,0.0200501253132832,0.060387811634349,0.112627247130171,0.114766081871345,0.283884667263185
SRGN,0.0781536859355758,0.355543113101904,1.37599681020734,0.485364296936371,0.229907694071781,1.51031280280881,0.2841516195276,0.194242015294647,2.45177442984278,2.05286612252557,0.82361896476729,0.0877575201620609,0.105343511450382,0.0859068491856662,0.110640422193696,0.412907268170426,0.860387811634349,0.676413255360624,0.836988304093567,0.0706139237970592
SST,0.0376632607587982,0.0470324748040314,0.0123604465709729,0.0437598193244305,0.0372061690173145,0.0234235065626927,0.0309260637993242,0.0474776685303001,0.0313340476242538,0.0270194202082747,0.00130491518051327,0.548904942093797,35.1450381679389,0.0371395346701402,0.0401797175866496,0.0676691729323308,0.00775623268698061,0.0179770413688542,0,2.79504934627866
ST6GAL1,0.0134758309387623,0.621500559910414,0.125996810207337,0.0789277297721917,0.0197769751175324,0.0872634683065358,0.0177129439485547,0.0176852387378703,0.0350731419325214,0.0270194202082747,0.0922140060896042,0,0.122137404580153,0.0829570457007434,0.0434317501069748,0.0319548872180451,0.102493074792244,0.137318605154862,0.0730994152046784,0.0873609423202767
ST6GALNAC3,0.0172147159498394,0.110862262038074,0.0502392344497608,0.17090534171249,0.0129142300194932,0.0589698523027102,0.0206664648563738,0.0132896343422659,0.0965604705573656,0.104559527160146,0.030230535015224,0.068875893437297,0.0961832061068702,0.0171722733341701,0.00847240051347882,0,0.0919667590027701,0.00837484658147426,0.114766081871345,0.0887565271972115
STAT1,0.322395135360479,0.195968645016797,0.133572567783094,0.19375981932443,0.214657149409471,0.334175080644146,0.153419457239399,0.216708437761069,0.29680974351125,0.136645088657473,0.187255328403654,0.355368268164966,0.644274809160305,0.524297502878737,0.149393809727571,0.151002506265664,0.618282548476454,0.347195148364739,0.517543859649123,0.626817932931797
STAT3,1.12717192513924,0.291713325867861,0.285087719298246,0.70010310290652,0.625114665749341,0.562357116190492,0.438978294484852,0.960786581839213,0.629173682023922,0.330940988835726,0.373205741626794,1.16546267629859,1.62748091603053,1.15864651033218,0.340992725716731,0.198621553884712,0.586703601108033,0.599595697061584,0.628654970760234,1.73580042468516
STAT4,0.0140949320282589,0.0576707726763718,0.0502392344497608,0.0317262372348782,0.0349185873179681,0.052354725180689,0.0359004148019668,0.0191504402030718,0.0184549450068878,0.0172154986396472,0.583949543279687,0.280567977678401,0.119083969465649,0.0374719068937935,0.0174154899443731,0.0200501253132832,0.755124653739612,0.935672514619883,0.475877192982456,0.101316791089625
STAT5A,0.105066374473101,0.238521836506159,0.110845295055821,0.135084446190102,0.098208347666552,0.220123913034359,0.0680782478503113,0.0911895122421438,0.217042398268209,0.0778215592457079,0.129404088734232,0.11099644536177,0.0687022900763359,0.110319589012999,0.0412637284267579,0.0795739348370927,0.228808864265928,0.181214352754314,0.198099415204678,0.114765154449178
STAT5B,0.0972062184839051,0.100223964165733,0.0502392344497608,0.114282207384132,0.072609219126247,0.0876619699403925,0.102121462524647,0.0501638712165028,0.107362298559027,0.159817994183319,0.0922140060896042,0.254424186828728,0.337404580152672,0.0736838606608172,0.0637569533590073,0.0795739348370927,0.239335180055402,0.183957836979279,0.281432748538012,0.297967387384981
STAT6,0.191151774005741,0.344904815229563,0.277511961722488,0.14385310290652,0.195485036119711,0.298947536211214,0.174094103594132,0.173484994537626,0.423523495069206,0.205272539637865,0.108742931709439,0.213392959522991,0.193893129770992,0.307956422502824,0.13828269861646,0.151002506265664,0.207756232686981,0.249801458378456,0.156432748538012,0.222605804030503
