,Acinar A,Acinar B,Active stellate,Alpha cells,Beta cells,Delta cells,Ductal,Epsilon cells,Gamma cells,Macrophage,Quiescent stellate
CIDEB,0.00680406271570851,0.0150195858981533,0.0049874686716792,0.0146963562753036,0.0177906976744186,0,0.00956178551986935,0.235,0,0.0176923076923077,0.00268988514264542
CIDEC,0.00262958945534628,0.00410744264129827,0,0.0045748987854251,0.0119767441860465,0.00392523364485981,0.0033015786608601,0,0,0.00310344827586207,0
CIITA,0.00433882260132137,0.00326804700615557,0,0,0.0051937984496124,0.00392523364485981,0.00820087098530212,0,0.0378378378378378,0.0415649867374005,0.0163986661726565
CILK1,0.0002300890773428,0,0,0,0.00713178294573643,0.00392523364485981,0.00234893848666304,0,0,0.000450928381962864,0.00194886995183401
CILP,0.00239950037800349,0.00606603245663123,0.0450877192982456,0.000526315789473684,0.00325581395348837,0.00392523364485981,0.00956178551986935,0,0.0108108108108108,0.0163660477453581,0.0160281585772508
CILP2,0.00545639811984354,0.00746502518186905,0.0087468671679198,0.0187449392712551,0.0139147286821705,0,0.00820087098530212,0,0,0.00973474801061008,0.00194886995183401
CIMAP1A,0,0,0,0,0,0.0226168224299065,0,0,0,0,0
CIMAP1B,0.0144627420044046,0.0253721320649133,0.0200250626566416,0.0369635627530364,0.0139147286821705,0.0506542056074766,0.0550163309744148,0.235,0.0648648648648649,0.0614588859416446,0.0408521674694331
CIMAP1C,0.00611379548368011,0.00746502518186905,0.0062406015037594,0.00659919028340081,0.0158527131782946,0.00392523364485981,0.00180457267283615,0,0.145945945945946,0.00177718832891247,0.000837347165616896
CIMAP1D,0.00351707589652566,0.00802462227196418,0.0062406015037594,0.0167206477732793,0.0177906976744186,0,0.0141888949373979,0,0,0.00177718832891247,0
CIMAP2,0.00795450810242251,0.00942361499720201,0.0112531328320802,0.00255060728744939,0.00131782945736434,0,0.0080647795318454,0,0.0648648648648649,0.00310344827586207,0.00602445350129678
CIMAP3,0.0013805344640568,0.0038276440962507,0,0.00659919028340081,0.00616279069767442,0.00392523364485981,0.00493467610234077,0.235,0.0108108108108108,0.00840848806366048,0.00343090033345684
CIMIP1,0.00295828813726457,0.002988248461108,0.0062406015037594,0.0045748987854251,0.00228682170542636,0.00392523364485981,0.00643168209036473,0,0,0.00575596816976127,0.000837347165616896
CIMIP2A,0.00223515103704434,0.00242865137101287,0,0.0045748987854251,0,0,0.00942569406641263,0,0,0.000450928381962864,0.00380140792886254
CIMIP2B,0.03451336160142,0.0180973698936766,0.0175187969924812,0.00862348178137652,0.0139147286821705,0.0319626168224299,0.0196325530756669,0.235,0.0108108108108108,0.0163660477453581,0.020844757317525
CIMIP2C,0.00680406271570851,0.00578623391158366,0.0150125313283208,0.0146963562753036,0.0216666666666667,0.0132710280373832,0.00779259662493195,0.485,0,0,0.00380140792886254
CIMIP3,0,0.000470061555679911,0,0,0.00131782945736434,0.00392523364485981,0.00180457267283615,0,0,0.000450928381962864,0
CIMIP4,0,0,0,0,0,0,0.00139629831246598,0.235,0.0378378378378378,0.00442970822281167,0
CINP,0.03451336160142,0.0281701175153889,0.028796992481203,0.0592307692307692,0.0148837209302326,0.00392523364485981,0.0282063146434404,0,0,0.0442175066312997,0.0297369396072619
CIP2A,0.00151201393682411,0.00494683827644096,0.0049874686716792,0.0045748987854251,0.00325581395348837,0.0226168224299065,0.00602340772999456,0,0,0.00442970822281167,0
CIPC,0.00742859021135325,0.00914381645215445,0.0074937343358396,0.0248178137651822,0.0236046511627907,0.00392523364485981,0.012691888949374,0,0.0108108108108108,0.0150397877984085,0.0138051130048166
CIR1,0.00213654143246886,0.00270844991606044,0.0049874686716792,0.00255060728744939,0.00325581395348837,0.0132710280373832,0.00520685900925422,0,0,0,0.0012078547610226
CIRBP,0.162935936626894,0.186256295467264,0.116516290726817,0.140202429149798,0.162170542635659,0.11607476635514,0.130547087642896,0,0.281081081081081,0.126445623342175,0.114583178955169
CIROP,0.0115373237353318,0.0225741466144376,0.0112531328320802,0.0207692307692308,0.0323255813953488,0.00392523364485981,0.0148693522046815,0,0.0648648648648649,0.0283023872679045,0.0104705446461652
CISD1,0.0100910495348914,0.0119418019026301,0.0275438596491228,0.0410121457489879,0.0187596899224806,0,0.0171829069134458,0,0,0.00840848806366048,0.0149166357910337
CISD2,0.00700128192485948,0.0116620033575825,0.0175187969924812,0.0126720647773279,0.0255426356589147,0.0319626168224299,0.0133723462166576,0,0.0378378378378378,0.0309549071618037,0.0130640978140052
CISD3,0.00272819905992177,0.0038276440962507,0.0024812030075188,0.00862348178137652,0,0.00392523364485981,0.0125557974959173,0,0,0,0
CIST1,0.00361568550110114,0.00718522663682149,0.0024812030075188,0.0106477732793522,0,0.0319626168224299,0.00221284703320631,0,0,0.0110610079575597,0.00231937754723972
CIT,0,0.00578623391158366,0.0012280701754386,0,0.0129457364341085,0.00392523364485981,0.00615949918345128,0,0,0.0110610079575597,0
CITED1,0.00575222693357,0.00746502518186905,0.0087468671679198,0.0146963562753036,0.0148837209302326,0,0.0117392487751769,0,0,0.00177718832891247,0.00861800666913672
CITED2,0.058672714722414,0.0407610520425294,0.0338095238095238,0.0693522267206478,0.041046511627907,0.0786915887850467,0.0230348394120849,0.235,0.118918918918919,0.0296286472148541,0.0364060763245646
CITED4,0.0125562896492785,0.0144599888080582,0,0.000526315789473684,0.00325581395348837,0.00392523364485981,0.0637261839956451,0,0.0108108108108108,0.00575596816976127,0.00528343831048537
CIZ1,0.112513558820629,0.129736989367655,0.115263157894737,0.0997165991902834,0.0865891472868217,0.0973831775700935,0.105234077299946,0,0.0108108108108108,0.151644562334218,0.0912412004446091
CKAP2,0.00640962429740657,0.00830442081701175,0.0087468671679198,0.0288663967611336,0.0119767441860465,0.00392523364485981,0.0110587915078933,0,0.0108108108108108,0.0256498673740053,0.00935902185994813
CKAP2L,0,0,0.0074937343358396,0,0,0,0,0,0.0108108108108108,0,0.00231937754723972
CKAP4,0.0376031292114519,0.0357246782316732,0.0513533834586466,0.0268421052631579,0.0206976744186047,0.0132710280373832,0.0310642351660316,0,0.0378378378378378,0.0548275862068965,0.0275138940348277
CKAP5,0.000624527495644744,0.00354784555120313,0.0087468671679198,0.0045748987854251,0.0110077519379845,0.0413084112149533,0.00411812738160044,0,0,0.00177718832891247,0.000466839570211189
CKB,0.04601781546856,0.0561499720201455,0.028796992481203,0.20497975708502,0.142790697674419,0.125420560747664,0.090264017419706,0.485,0.0918918918918919,0.0322811671087533,0.0338125231567247
CKLF,0.0268546823127239,0.0443984331281477,0.0501002506265664,0.0774493927125506,0.0478294573643411,0.0226168224299065,0.0623652694610778,0,0,0.14236074270557,0.064935161170804
CKM,0,0,0,0,0.000348837209302325,0,3.53837778987471e-05,0,0.0108108108108108,0,0
CKMT1A,0.0032212470827992,0.0141801902630106,0,0.0511336032388664,0.0236046511627907,0.0693457943925234,0.00262112139357648,0.235,0.118918918918919,0,0.00306039273805113
CKMT2,0.00838181638891628,0.0108226077224398,0.0049874686716792,0.0248178137651822,0.00422480620155039,0.0226168224299065,0.0154137180185084,0,0,0.0110610079575597,0.00898851426454242
CKS1B,0.0148571804227065,0.0208953553441522,0.0237844611528822,0,0.0158527131782946,0.0132710280373832,0.0312003266194883,0.235,0.0378378378378378,0.0322811671087533,0.0156576509818451
CKS2,0.019360352364987,0.0239731393396754,0.0275438596491228,0.0187449392712551,0.0226356589147287,0,0.0197686445291236,0,0.0918918918918919,0.0654376657824934,0.0264023712486106
CLASP1,0.00848042599349177,0.0130609960828204,0.016265664160401,0.0268421052631579,0.0274806201550388,0.0319626168224299,0.0193603701687534,0,0.0108108108108108,0.0283023872679045,0.0167691737680622
CLASP2,0.0189987838148769,0.0304085058757694,0.016265664160401,0.0187449392712551,0.040077519379845,0.0319626168224299,0.0147332607512248,0.485,0.0648648648648649,0.0163660477453581,0.0160281585772508
CLBA1,0.0154817079183512,0.0197761611639619,0,0.0389878542510121,0.0362015503875969,0.0506542056074766,0.0374605334784976,0.235,0.0108108108108108,0.0150397877984085,0.0182512041496851
CLC,0.00811885744338165,0.002988248461108,0.0049874686716792,0.000526315789473684,0.00131782945736434,0,0,0,0,0,0.00454242311967395
CLCA1,0.000591657627452915,0.000190263010632345,0,0.0045748987854251,0.000348837209302325,0,0.00316548720740338,0,0,0,0
CLCA2,0.00887486441179371,0.00494683827644096,0.0049874686716792,0.0045748987854251,0.00422480620155039,0,0.0135084376701143,0,0.0648648648648649,0.00575596816976127,0.0123230826231938
CLCA4,0,0,0,0.00255060728744939,0,0,0,0,0,0,0.00157836235642831
CLCC1,0.0369128619794235,0.0374034695019586,0.0262907268170426,0.0187449392712551,0.0255426356589147,0.00392523364485981,0.023987479586282,0.735,0,0.0203448275862069,0.0182512041496851
CLCF1,0.00410873352397857,0.0046670397313934,0.0062406015037594,0.0207692307692308,0.0197286821705426,0,0.0178633641807295,0,0,0.00442970822281167,0.00343090033345684
CLCN1,0.00308976761003188,0.00914381645215445,0.0024812030075188,0.00659919028340081,0.0110077519379845,0.0132710280373832,0.0116031573217202,0,0,0.00973474801061008,0
CLCN2,0.00302402787364823,0.00326804700615557,0.003734335839599,0.0045748987854251,0.00131782945736434,0,0.0170468154599891,0,0.0108108108108108,0.00575596816976127,0.0075064838829196
CLCN3,0.0134766459586497,0.0161387800783436,0.0125062656641604,0.0349392712550607,0.041046511627907,0.0319626168224299,0.0258927599346761,0,0,0.00310344827586207,0.00861800666913672
CLCN4,0.0117674128126746,0.0147397873531058,0.0125062656641604,0.0146963562753036,0.0265116279069767,0.00392523364485981,0.00833696243875885,0.485,0.0378378378378378,0.00840848806366048,0.0126935902185995
CLCN5,0.0295828813726457,0.0186569669837717,0.0074937343358396,0.0146963562753036,0.000348837209302325,0.0132710280373832,0.0120114316820904,0,0.0648648648648649,0.00973474801061008,0.00972952945535383
