,B cell,Dendritic cell,Endothelial,Fibroblast,Macrophage,Mast cell,Monocyte,Neutrophil,NK cell,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
LYZ,1.30349678536005,1.70019979815449,0.282961219222138,0.411141312469941,3.49271186652477,0.398741481014833,4.54371499594769,0.368461510674421,0.319157996347369,0.382670643724932,0.345340383344349,0.32402543270929,0.867336554858786,0.519939914266939,0.547619923623622
MAF,0.192377331947633,0.152078430711349,0.185410994195459,0.152523886597873,0.353485084838248,0.111472710612222,0.175638691649832,0.0171917783477224,0.203474411527982,0.0954862229914475,0.0843798193434677,0.155792770516896,0.512549040759047,0.16139939066333,0.710660644743674
MALAT1,8.24440826520088,7.48510666740532,12.8948713941398,9.63301498337905,10.7383293727572,9.22708750930645,7.05509169096034,5.39701332948019,6.73266203536581,9.13562965486131,7.28144965851509,5.73422677499117,11.1917058264551,11.2586665836697,10.5408434208221
MAML2,0.0749510987469424,0.0470946771073948,0.12096520938592,0.101877687213956,0.119430239363198,0.0534386155813909,0.0599181676323652,0.0261142217245241,0.0474514475489134,0.0774114751633325,0.0503965631196299,0.0390142470269634,0.0857148523155405,0.0742985594603427,0.0712858140774061
MAP1LC3B,0.0842611070058207,0.0657208269403544,0.230694713399283,0.146926032319091,0.210894763917034,0.101679457075769,0.0860041248835718,0.100650941010729,0.0668082529139493,0.0903844796528666,0.0935228023793787,0.0500209584363594,0.101646431258471,0.129377889774617,0.114029943924553
MAPK13,0.0651906062174733,0.0275074728604496,0.0286810726068175,0.0330439929005601,0.130272707013864,0.0282300555523739,0.0530232009580375,0.129751833255066,0.0332767790532573,0.0506200344310137,0.107898215465962,0.0303341575415048,0.0414492988754822,0.0448934354964397,0.0542506465086403
MAPK14,0.150632456206211,0.111439558348528,0.226588556483772,0.136600609406978,0.241087474929657,0.170322910104423,0.151391392178447,0.114789582053968,0.0886545161868243,0.12746686551958,0.108889623265036,0.0707815848345696,0.188738851629085,0.165647156016568,0.175630763622309
MARCO,0.0144360450642335,0.00343534801490478,0.000494741237634523,0.0107312456742883,0.320229574569561,0.0129961056067808,0.0894516082207357,0.0170545099880793,0.00518146837907144,0.00834844676848672,0.00137695527649262,0.00160932532673967,0.022446106073308,0.00849236313203027,0.0079501620083976
MECOM,0,0.000597949268851962,0.198541416874437,0.00534235828777575,0.00412811439782234,0.00320285207032816,0,0.011289238883069,0.00533388416934732,0,0.00319453624146288,0,0.00643669224441966,0.00235171999452526,0.00177409841924063
MEG3,0.0367350164584823,0.0542339384684309,0.116047100537964,0.827840963126466,0.101275041705804,0.166786457438482,0.034751539271069,0.0386056424520464,0.0369347580198782,0.122248510904689,0.0738048028200044,0.0391037324855764,0.0488684583406415,0.046876020930084,0.0511508688619538
MERTK,0.0708967403116245,0.0849876797159711,0.0238557582654265,0.0152326383771644,0.247521727630381,0.0155350972643797,0.120478958255211,0.000994111909836361,0.00889025260911767,0.0566546679800779,0.109715796430932,0.0855466855057106,0.017669355271977,0.0049019377648744,0.00943039560262263
MET,0,0,0.036615002918143,0,0.000155180995899187,0,0.00521809868269847,0.0033276740237691,0.000964631514772302,0,0.00165234633179114,0,0.00303838028879582,0.00428959350883301,0.00173075319042456
MGP,0.202588308747693,0.371153072604168,1.19148903437548,1.18998550429663,0.385751318861437,0.592883664547659,0.24458835839311,0.0793743452660478,0.335466485906887,0.679621258849415,0.255287508261732,0.282325208995644,0.342584956826557,0.277435696220212,0.313263085782775
MIF,0.394644769442941,0.292255081665539,0.714177291230675,0.717730161504883,0.971727338805246,0.418418666361224,0.328132371263714,0.313416898457537,0.321647454255208,0.429752446535264,0.482650363516193,0.18326480631108,0.509896794250682,0.493244285507053,0.537260124663697
MKI67,0.0754766637292985,0.0173935192656485,0.0341095512408823,0.00954628047342194,0.0370591420579862,0.0250563159803753,0.0263626631506369,0.00772026153234838,0.0341404685314872,0.0152285120708015,0.0123375192773739,0.00921558930884258,0.0408308609991808,0.0265833648911828,0.0679592798728927
MMP1,0.0202172598701499,0.00435063793298632,0.0139035474363076,0.0522148614407174,0.100998044357064,0.0210664719470057,0.00602251146137004,0.0236433912509482,0.00807736839431302,0.00522909512718301,0.0241793346552104,0.00393594725067703,0.00955670081681457,0.0250001893488373,0.0186238975538277
MMP10,0,0.00476251839612302,0.00573763085856897,0.00577504267647384,0.0305457472576221,0.00737405265066911,0.000736370344385437,0.0106028970848535,0.00533388416934732,0,0,0.00384646179206406,0.00170947373924721,0.00670457108954915,0.00536696936254963
MMP12,0.00407490684064317,0.0110780188308857,0.0150634787683727,0.05214602528797,0.63754190886579,0.0423758662161388,0.0766959198732294,0.0373702272152585,0.00507985785222086,0.00598706842320073,0,0,0.0147052250028401,0.0049046468590654,0.0171645271226412
MMP14,0.0975503929882519,0.0832943933675202,0.347012627378775,0.529109269240837,0.360125106998036,0.0955133344787431,0.0922095948904668,0.0306440775927465,0.0508045949349826,0.0543224424538695,0.0686274509803922,0.0461730837160014,0.103344987354173,0.0919843377779338,0.124103413519528
MMP16,0,0.0021539421295906,0.0342023457474476,0.0220375837630525,0.00682685999554305,0.00510709581352729,0.000276705899430255,0.0115637756023552,0.00253959468095632,0,0,0.00518874367125869,0.00862513630826513,0.00202929112022647,0.00498751056166504
MMP19,0.0344825951055279,0.0509846592592414,0.0347127155335562,0.208030410052563,0.172067649833697,0.0310410820304297,0.0992194776760333,0.00717118809377596,0.0145804421127503,0.0359853192540561,0.0160277594183741,0.0423252089956435,0.0247200184326199,0.0225532897843845,0.0255584029233638
MMP2,0.133063569653167,0.165212841035819,0.636415494729028,1.38183432043773,0.459005246288131,0.38749737510261,0.127948505485732,0.0523324784163566,0.154498137586001,0.286641257683302,0.189634280678564,0.120446014364771,0.226678327142425,0.268193883333085,0.240712350058949
MMP3,0.00249821189357507,0.00361840599852108,0,0.0122948097152655,0.00706428629446276,0.0023867476089571,0,0,0,0,0,0,0.00518785188189914,0.00421566257246365,0.000861136063344126
MMP7,0.100178217900032,0.0563848697759226,0.105955697948997,0.109415245939799,0.141249716233919,0.058969990264017,0.0577347615188281,0.0379193006538309,0.0572568633899946,0.0509115626217897,0.103106411103767,0.0360612268927352,0.0898797638100002,0.0861103196772885,0.0788035498337442
MMP8,0.0139104800818775,0.00448793142069856,0.00866065781537313,0.00886775268205448,0.0531883019645985,0.00284013897638546,0.00625234368384763,0.00552396777805874,0.00162509993930108,0.0121091604294977,0.0124476756994933,0,0.0187982808912731,0.0111007069058825,0.00759451696934325
MMP9,0.139745753000265,0.0298872266474616,0.0671211969514563,0.0373020006347935,0.348269620471979,0.0326732909531718,0.032453217046293,0.108749774229672,0.0185940579233482,0.00849421086387475,0.0291914518616435,0.0374035087719298,0.052759174906501,0.0279238035099043,0.0564913664584394
MPO,0.0856125598175934,0.0191783346059075,0.0214199024680897,0.0189989593060591,0.0315745945529409,0.0236961418780902,0.028546069264174,0.0322912979084637,0.0202706316163828,0.0765368905910044,0.252368363075567,0.0179851642529142,0.0142514822084818,0.0277311891490451,0.0176719985969408
MRC1,0.0653407676410035,0.309508296621376,0.0229510118264157,0.024995079897165,0.516873949544829,0.0245122463394613,0.311124786800373,0.00401401582198461,0.0285518895547052,0.030971034372708,5.50782110597045e-05,0.182727893559402,0.0424618431670192,0.0235873234195621,0.0367530234416733
MRC2,0.0666922204527762,0.0816011070190693,0.0958410967333892,0.307137260970665,0.149448837756613,0.068944600347441,0.0588839226312161,0.0292713939963154,0.0469433949146605,0.0747294158081929,0.070334875523243,0.0560164841634287,0.0638279982336819,0.05190043691834,0.0596420711689466
MS4A1,0.459064020137437,0.00956779046605118,0.00204904922260182,0,0.00640740686745156,0.00556048718095565,0.00326452479163895,0.00195499042733808,0.00396214205686446,0.00266364704835379,0,0.0170903096667844,0.0400445722073316,0.0197319237681625,0.00938488788663956
MS4A4A,0.063013265576284,0.125809610062408,0.0044153091400147,0.00914309729304418,0.341835367771254,0.025691063894775,0.188624212219816,0,0.00548629995962319,0.0205343251429255,0,0.103980689979984,0.0217150585557494,0.0236601342074425,0.0169682794806664
MSMB,0,0.00334381902309662,0.000912316517177977,0,0.00187256455808509,0.00846219193249718,0.00648217590632522,0.0090929451287794,0.00411455784714033,0,0,0.00205675261980455,0.0169458063697793,0.00701999805543148,0.00447213650678273
MST1R,0,4.87753180030311e-05,0.0068047676840689,0.0025618694035852,0.000891202522550288,0.00837151365901151,0,0.0033276740237691,0.003708115739738,0,0,0,0.00646303782304239,0.00902894088778179,0.00515021541079295
MT1X,0.120600171500152,0.116656710881593,0.183717494450644,0.33979755701529,0.506585476591641,0.207047610866121,0.15104664384473,0.204974894339486,0.117308684758688,0.193468847911277,0.0942388191231549,0.0697077593312139,0.19421391029653,0.174106414503417,0.169474735622074
MT2A,0.465971445619831,0.633749750101766,0.966810335354463,1.79213712575679,1.85866493525968,0.938639921348529,0.630476659932986,0.562421702850125,0.610272155774286,0.937973541515149,0.311852831020048,0.377716707877075,0.817499663709397,0.882787480587851,0.805648039057079
MTOR,0.051826239523277,0.0293838171925168,0.0819915166285314,0.0542578201168998,0.0513522052529527,0.0320385430387721,0.0248687537045325,0.0154072896723621,0.0293139685060846,0.0351107346817279,0.0522141440846001,0.0196853879665607,0.0473800761024875,0.0591869974245405,0.0555043338368564
MTRNR2L1,0.0724734352586926,0.114917660037238,0.536615002918143,0.329051741884612,0.463278919668686,0.278502090372831,0.17299562109134,0.0670201928981685,0.0853013688007551,0.132277080667385,0.0425203789380921,0.0227278935594019,0.319007630844887,0.182346451184106,0.159492398345387
MXRA8,0.0497239795938529,0.0379875424224834,0.118575750841866,0.481201765362657,0.121369220804375,0.107664223125823,0.0319935526013379,0.0196626088212983,0.0419136738355567,0.075749764475909,0.0857567746199604,0.0306026139173437,0.0516732626424446,0.078427778737485,0.0718100706772283
MYC,0.0702960946175033,0.0299787556392698,0.185550185955307,0.0755601509582005,0.0722536337678512,0.0353029608842563,0.044864157060083,0.0155445580320052,0.0293647737695099,0.0254319987479631,0.0318352059925094,0.0161954550806547,0.0481354036677993,0.0365563304898141,0.0306278535211556
MYH11,0.00565160178771127,0.0303906361024065,0.0486782887716205,0.14138718045695,0.0526501356870471,0.0365724567130558,0.0564706842952013,0.011289238883069,0.0341404685314872,0.0275893073597059,0,0.0760612268927352,0.0166315077394145,0.0253889535853284,0.0228162444066284
MYL9,0.0579077771762539,0.109792036495981,0.347685387551373,0.704213691226121,0.298900778716607,0.159985586927057,0.127718673263255,0.0436845717588412,0.125589942697011,0.152363373011854,0.0920907688918264,0.123220063581773,0.160884362605574,0.173188904897759,0.20974816209692
MZB1,0.289681934395264,0.00206241313778245,0.0306297572446869,0.0156923655401561,0.0251719986920727,0.0450055361472233,0.00912524646481752,0.0095047502077087,0.0156981579081066,0.844188922542494,0.909286186384666,0.0410724125750618,0.0322036795202735,0.057002102002486,0.0515562686085857
MZT2A,6.83409217540435,4.7508610951203,8.75187505952279,6.68939916778127,8.48163988678514,7.08318108928469,5.88846332966408,6.57367770834086,4.0665034213334,6.81923410941206,9.79477858559154,3.08375697633345,9.32752484829292,8.73838124611865,7.61413797041433
NANOG,0.0213434705466271,0.0414198796152892,0.0411619337398384,0.0307920673321087,0.0591160452276273,0.0965107954870855,0.04992046595459,0.0343503233031102,0.0170699000205895,0.0175607375970098,0.0159176029962547,0.0241596608972095,0.0346517615270133,0.0393218468659478,0.0216204820126093
NCR1,0,0,0,0,0,0,0,0.00250406386591049,0.0432854159480396,0,0,0,0.0040069309075157,0.00317057530018584,0.00262532816602075
NDRG1,0.113917988153054,0.0964288036919905,0.518705663151057,0.245101136741077,0.340790692056008,0.191722982647042,0.149897482732342,0.1967387927609,0.101965495204251,0.0922211072547557,0.104979070279797,0.0770455669374779,0.144008877925383,0.106074956475957,0.130511982776332
NEAT1,1.17285634688869,1.4646957022321,2.66578495605692,2.52713760515143,3.14658389374965,1.61237949334708,1.95362076473648,2.03284037134704,0.77604973033101,1.85526699379198,1.28453403833443,0.921519839868127,1.50635161379294,1.15901274992875,1.96874515378982
NFKB1,0.0546042258585875,0.0774365378917983,0.0749391341295753,0.0514896234028428,0.0750315214652118,0.0831810892846916,0.0453238215050382,0.0306440775927465,0.0436918580554419,0.0293384765043622,0.0250605860321657,0.0299762157070529,0.0644458835862873,0.0524512627169621,0.0694028594174995
NFKBIA,0.23389696555376,0.250883977368252,0.499265214025645,0.320877448745856,0.442314177474076,0.536300421892599,0.244818190615587,0.350616623920818,0.162220537626645,0.16775606148483,0.0874641991628112,0.145412457317791,0.269812761036795,0.185540516038169,0.406024792923068
NKG7,0.0509252709820952,0.0156087039253894,0.0161538142205139,0.00521943658644106,0.0307119456668659,0.0265071683561461,0.0225704314797566,0.0145836795145035,0.185032100904601,0.0180563355213291,0.0382793566864948,0.0206697280113034,0.0546325301204705,0.432853875591063,0.0228607632251768
NLRC4,0.00647748961712789,0.0291092302170923,0.00731513747017756,0.00261103808411908,0.0411112175595492,0.00964100948781093,0.0490011370646796,0.0358602752591843,0.00111704730504817,0.00368399571606996,0.0080964970257766,0.00393594725067703,0.0142514822084818,0.00374443930902999,0.00903792318378918
NLRC5,0.23419728840082,0.0824248679453427,0.166109736829895,0.084705525537501,0.121044738195852,0.0945158734704007,0.087038369884721,0.0644120940649496,0.191484369359613,0.0857783342386051,0.140559594624367,0.0750768868479925,0.256475501607509,0.33402137007498,0.240195408348166
NLRP1,0.0916940974705703,0.0485591409763253,0.10778838945366,0.0399816937238896,0.0844256886924684,0.0217918981348911,0.0588839226312161,0.0457435971534877,0.0659953686991446,0.0798603119658513,0.0783212161269002,0.0133319204050394,0.123309509201335,0.113929429894638,0.0978244634980276
OAS2,0.257997874030372,0.0781687698262635,0.259066633781596,0.102622592724045,0.211219246525558,0.0625971212034439,0.0918648465567504,0.0401155944081205,0.151805458624461,0.113969110286649,0.228133950209297,0.087873307429648,0.274427607159586,0.249662309591131,0.256518352141621
NLRP2,0.0301279138231494,0.00846944256435331,0.0108413287196556,0.00398038583698745,0.0277520311403335,0.0103664356756963,0.0121130653570262,0.00607304121663115,0.0159013789618078,0.0117301737814889,0.00567305573914959,0.00590462734016249,0.0264396101927052,0.019182551243585,0.0152824524967849
NLRP3,0.017214031399544,0.0747821971293618,0.0068511649373515,0.00710259705088842,0.0912398234714641,0.0220639329553481,0.0874980343296762,0.0446454502763429,0.00909347366281884,0.0100393102749878,0.00776602775941838,0.0212066407629813,0.00579101275784261,0.0139522854835922,0.0158850201622249
NOD2,0.0568566472115419,0.079038295248441,0.0372413658374582,0.029730023832577,0.105145090378195,0.0480885974457362,0.100713387122138,0.114377776975039,0.0398814632985451,0.0378802524941004,0.0685723727693325,0.0312290121276345,0.0386017537409377,0.0541522280723076,0.0498701579383694
NOSIP,0.0874144968999569,0.0617393157966997,0.153304094923896,0.071206264296926,0.0906304293042368,0.083906515472577,0.0599181676323652,0.042174619802767,0.0716347529393519,0.0688988519926719,0.0627340823970037,0.058611562463205,0.110407274966645,0.0965930046664044,0.102755959258817
