,B cell,Central venous LSEC,Cholangiocyte,Erythroid,Hepatocyte A,Hepatocyte B,Hepatocyte C,Hepatocyte D,Hepatocyte E,Inflammatory macrophage,NK-like cell,Non-inflammatory macrophage,Periportal LSEC,Portal endothelial cells,Stellate cell,T cell CD3 alpha beta,T cell gamma delta
PRKCZ,0.00155902004454343,0.00108827085852479,0.0299581589958159,0.00444993819530284,0.00226602147999527,0.012005258787711,0.00773645293014016,0.0046,0.00586251501432136,0.0369964664310954,0,0.0047588424437299,0.0170105177993528,0,0.00319991438356164,0.00551605504587156,0.0110328638497653
PRKD1,0.00601336302895323,0.0361547762998791,0.0333054393305439,0,0,0,0,0,0,0.00378091872791519,0,0,0.0153923948220065,0.0121951219512195,0.0136879280821918,0,0
PRKD2,0.0817371937639198,0.0422007255139057,0.0592468619246862,0.0402966625463535,0.00828514103623273,0.0244602823138666,0.021090387374462,0.0177428571428571,0.0123302226739351,0.0377031802120141,0.0719512195121951,0.0144051446945338,0.0412823624595469,0.0121951219512195,0.0181827910958904,0.016295871559633,0.0715440792905582
PRKD3,0.0371937639198218,0.0192261185006046,0.041673640167364,0.0378244746600742,0.0525433730673905,0.0655618599501799,0.06987087517934,0.0763142857142857,0.0591749052942807,0.032756183745583,0.0231707317073171,0.0517041800643087,0.0364279935275081,0.0934959349593496,0.045580051369863,0.0277637614678899,0.0517214397496088
PRKDC,0.0394209354120267,0.013180169286578,0.0575732217573222,0.019283065512979,0.0236279948070341,0.0317949072792693,0.0427215539123717,0.0391714285714286,0.0263743878776679,0.0228621908127208,0,0.00861736334405144,0.0222694174757282,0.0284552845528455,0.0301690924657534,0.016295871559633,0.0459833072509129
PRKG1,0.0171492204899777,0.00108827085852479,0.00820083682008368,0.00197775030902348,0,0,0.0024390243902439,0.000885714285714281,0.00216668206597062,0.00236749116607774,0,0.00282958199356913,0.0129652103559871,0,0.0181827910958904,0.000470183486238531,0
PRKN,0,0,0.0148953974895397,0,0,0,0,0,0,0.00731448763250883,0,0.00347266881028939,0.00366100323624595,0,0.00298587328767123,0,0
PRKRA,0.0149220489977728,0.0180169286577993,0.042510460251046,0.01557478368356,0.0287029387466069,0.0517229449211182,0.0523231431409337,0.0457428571428571,0.0251732421694539,0.0306360424028269,0,0.0208360128617363,0.0331917475728155,0.0121951219512195,0.0273865582191781,0.0105619266055046,0.022509128847157
PRKX,0.00601336302895323,0.0107617896009674,0.0349790794979079,0.0390605686032138,0.0348400802549274,0.0446650982562967,0.0482397086414303,0.0360285714285714,0.0373694908990114,0.017208480565371,0,0.0259807073954984,0.0255056634304207,0,0.0258882705479452,0.022947247706422,0.02981220657277
PRL,0.00155902004454343,0.00592503022974607,0.0199163179916318,0.0069221260815822,0.0101734922695621,0.0165721007473014,0.0199867564286503,0.0183142857142857,0.0139009516769842,0.0129681978798587,0.0231707317073171,0.00861736334405144,0.00649271844660194,0,0.00726669520547945,0.0204243119266055,0.00581637976004173
PRLHR,0.00378619153674833,0,0,0.0131025957972806,0.000377670246665872,0.00453224467201771,0.00530846484935437,0,0.00438418183498106,0.00307420494699647,0.0475609756097561,0.00604501607717042,0.00447006472491909,0.0121951219512195,0.00384203767123287,0.012855504587156,0.00790297339593114
PRLR,0.00824053452115813,0.00713422007255139,0.00569037656903765,0,0.0344860143986781,0.0446650982562967,0.0312437920759298,0.0363142857142857,0.0233253256952786,0.000954063604240284,0.0231707317073171,0.00668810289389067,0.00770631067961165,0.0203252032520325,0.0305971746575342,0.0075802752293578,0.00320813771517997
PRM1,0.0238307349665924,0.00955259975816203,0.0123849372384937,0,0.0253983240882804,0.0312413506781068,0.0325681492109039,0.0251714285714286,0.0280375127044258,0.00943462897526502,0,0.00604501607717042,0.00851537216828479,0.00406504065040651,0.0177547089041096,0.0160665137614679,0.00685967657798644
PRMT1,0.0839643652561247,0.0555018137847642,0.111129707112971,0.0477132262051916,0.027522719225776,0.0374688624411846,0.0309127027921863,0.0357428571428571,0.0217545966922295,0.0306360424028269,0.0231707317073171,0.0272668810289389,0.0501820388349515,0.0203252032520325,0.0320954623287671,0.00780963302752294,0.0517214397496088
PRMT2,0.0438752783964365,0.0216444981862152,0.0291213389121339,0.0477132262051916,0.00627876785082025,0.00716163852753944,0.0100540779163448,0.0143142857142857,0.011591056084265,0.0377031802120141,0.0231707317073171,0.0182636655948553,0.0396642394822006,0.0284552845528455,0.0243899828767123,0.00620412844036697,0.0866718831507564
PRMT3,0,0.0228536880290206,0.0307949790794979,0.0143386897404203,0.014068216688304,0.0304110157763631,0.0300297980355369,0.0308857142857143,0.0171348055067911,0.0136749116607774,0,0.0156913183279743,0.00770631067961165,0.0203252032520325,0.0160423801369863,0.00826834862385321,0.0193792383933229
PRMT5,0.0505567928730512,0.0240628778718259,0.0902092050209205,0.050185414091471,0.0638734804673669,0.0890880154995848,0.0859838869881911,0.0746,0.0688764667837014,0.0567844522968198,0,0.0336977491961415,0.0473503236245955,0,0.0415132705479452,0.0367087155963303,0.0412884715701617
PRMT7,0.0238307349665924,0.0107617896009674,0.0232635983263598,0.0180469715698393,0.00828514103623273,0.0183711597010794,0.0259463635360335,0.0160285714285714,0.0147325140903631,0.0186219081272085,0,0.0169774919614148,0.0267192556634304,0.0121951219512195,0.0267444349315069,0.0156077981651376,0.0287689097548252
PRMT8,0.00378619153674833,0.00108827085852479,0.00569037656903765,0.00939431396786156,0.00415437271332467,0.0077151951287019,0.0112680719567377,0.00574285714285714,0.00586251501432136,0.00802120141342756,0,0.00347266881028939,0.00204288025889967,0,0.00277183219178082,0.000240825688073393,0.00998956703182055
PRND,0.032739420935412,0.00108827085852479,0.00317991631799163,0.000741656365883806,0.00273810928832762,0,0.00431519699812383,0,0.00567772336690382,0.0186219081272085,0,0.0259807073954984,0.0105380258899676,0.0121951219512195,0.00962114726027397,0.0151490825688073,0.0094679186228482
PRNP,0.0750556792873051,0.0313180169286578,0.106945606694561,0.0749072929542645,0.070718753688186,0.0769097702740105,0.0642423573557002,0.0988857142857143,0.0623163633003788,0.0461837455830389,0.0475609756097561,0.108295819935691,0.088207928802589,0,0.134193065068493,0.0323509174311927,0.0767605633802817
PROCR,0.0216035634743875,0.0337363966142684,0.0232635983263598,0.0168108776266996,0.0173728313466305,0.0352546360365347,0.0401832027370047,0.0243142857142857,0.0183359512150051,0.0186219081272085,0,0.0131189710610932,0.044923139158576,0.0528455284552846,0.038302654109589,0.0197362385321101,0.0094679186228482
PROM1,0,0.00834340991535671,0.150460251046025,0,0,0.00356352061998339,0.00464628628186734,0.00402857142857143,0.00475376512981613,0.00448763250883392,0,0.00668810289389067,0.00649271844660194,0.00406504065040651,0.0166845034246575,0.0039105504587156,0.00529473135106938
PROS1,0.0282850779510022,0.0579201934703749,0.0709623430962343,0.0402966625463535,0.634037530980762,0.52529061721561,0.274263326343671,0.220314285714286,0.393001016354061,0.0468904593639576,0.0231707317073171,0.0510610932475884,0.0679813915857605,0.0691056910569106,0.260049229452055,0.0307454128440367,0.0532863849765258
PROX1,0,0.00834340991535671,0.254225941422594,0.00939431396786156,0.2478697037649,0.284631884860227,0.238284957510209,0.2146,0.215323847362099,0.00872791519434629,0.0475609756097561,0.0234083601286174,0.0396642394822006,0,0.0545697773972603,0.0261582568807339,0.0240740740740741
PRPF18,0.0394209354120267,0.0288996372430472,0.0333054393305439,0.0069221260815822,0.0257523899445297,0.0365001383891503,0.0283743516168193,0.0237428571428571,0.0189827219809665,0.0129681978798587,0,0.015048231511254,0.0222694174757282,0.0203252032520325,0.0222495719178082,0.00849770642201835,0.0266823161189358
PRPF19,0.0238307349665924,0.0119709794437727,0.0249372384937239,0.0069221260815822,0.00639678980290333,0.00619291447550512,0.00917117315969539,0.0123142857142857,0.00530814007206874,0.0186219081272085,0,0.0118327974276527,0.0174150485436893,0.00406504065040651,0.00748073630136986,0.00115825688073394,0.0188575899843505
PRPF3,0.0438752783964365,0.0494558645707376,0.0617573221757322,0.0464771322620519,0.045107990086156,0.0666689731525048,0.0631387264098885,0.0463142857142857,0.03071699159198,0.0426501766784452,0.0231707317073171,0.0279099678456592,0.0368325242718447,0.0203252032520325,0.0415132705479452,0.0282224770642202,0.0433750652060511
PRPF31,0.0216035634743875,0.00108827085852479,0.041673640167364,0.00939431396786156,0.0202053581966246,0.0185095488513701,0.0115991612404812,0.0137428571428571,0.00817241060704056,0.0122614840989399,0,0.00154340836012861,0.0113470873786408,0,0.0130458047945205,0.00666284403669725,0.0245957224830464
PRPF38A,0.0416481069042316,0.0180169286577993,0.0659414225941422,0.0254635352286774,0.0376726071049215,0.0396830888458345,0.038417393223706,0.0391714285714286,0.0330268871846993,0.0334628975265018,0.0231707317073171,0.0311254019292605,0.0380461165048544,0.00406504065040651,0.0308112157534247,0.0149197247706422,0.0522430881585811
PRPF38B,0.0884187082405345,0.0349455864570738,0.114476987447699,0.0749072929542645,0.0132420630237224,0.040236645446997,0.039079571791193,0.0360285714285714,0.0100203270812159,0.0687985865724382,0,0.0709967845659164,0.0602953074433657,0.0121951219512195,0.0365903253424657,0.0174426605504587,0.124230568596766
PRPF40A,0.0483296213808463,0.043409915356711,0.0533891213389121,0.019283065512979,0.0276407411778591,0.0558746194298367,0.0460324467498069,0.0477428571428571,0.0354291786011272,0.0214487632508834,0,0.0356270096463022,0.0396642394822006,0.0121951219512195,0.0233197773972603,0.00368119266055046,0.0517214397496088
PRPF40B,0.00155902004454343,0.00108827085852479,0.0199163179916318,0.00815822002472188,0,0,0,0,0,0.00943462897526502,0,0.00347266881028939,0.0145833333333333,0.0121951219512195,0.00277183219178082,0,0.00738132498695879
PRPF6,0.0505567928730512,0.0192261185006046,0.0717991631799163,0.019283065512979,0.0206774460049569,0.035531414337116,0.0330096015892286,0.0326,0.0168576180356648,0.0256890459363958,0.0231707317073171,0.0144051446945338,0.0335962783171521,0.0284552845528455,0.0297410102739726,0.0156077981651376,0.0470266040688576
PRPF8,0.0527839643652561,0.0373639661426844,0.0500418410041841,0.0304079110012361,0.0263424997049451,0.0221076667589261,0.0255049111577089,0.0466,0.0237873048138224,0.0447703180212014,0.0719512195121951,0.0304823151125402,0.0586771844660194,0.00406504065040651,0.0303831335616438,0.00735091743119266,0.0814553990610329
PRPS2,0.00824053452115813,0.00834340991535671,0.0475313807531381,0.00568603213844252,0.0469963413194854,0.0381608081926377,0.0252841849685465,0.0286,0.0285918876466784,0.0165017667844523,0,0.00347266881028939,0.0149878640776699,0.0121951219512195,0.0192529965753425,0.00161697247706422,0.02094418362024
PRPSAP2,0.0839643652561247,0.0579201934703749,0.0826778242677824,0.022991347342398,0.0628112828986191,0.081061444782729,0.0831144465290807,0.0757428571428571,0.0499353229234039,0.0256890459363958,0.0231707317073171,0.0362700964630225,0.0356189320388349,0.00406504065040651,0.037232448630137,0.0172133027522936,0.0496348461137193
PRR5,0.0371937639198218,0.0663845223700121,0.043347280334728,0.0266996291718171,0.0465242535111531,0.0710974259618046,0.0743957620571681,0.0514571428571429,0.0329344913609905,0.0468904593639576,0.0231707317073171,0.0523472668810289,0.0360234627831715,0.0365853658536585,0.0667701198630137,0.0236353211009174,0.0866718831507564
PRR5L,0.032739420935412,0.0446191051995163,0.0224267782426778,0.0699629171817058,0,0.00273318571823969,0.00817790530846484,0,0.00355261942160214,0.0320494699646643,0,0.0240514469453376,0.0218648867313916,0.00406504065040651,0.00469820205479452,0.00482798165137615,0.111189358372457
PRSS16,0.0149220489977728,0,0.0165690376569038,0.019283065512979,0.0147763484008025,0.0215541101577636,0.0166758635912151,0.0131714285714286,0.0188903261572577,0.00378091872791519,0.0719512195121951,0.00733118971061093,0.00244741100323625,0,0.0109053938356164,0.0114793577981651,0.0105112154407929
PRTN3,0,0.00955259975816203,0,0,0,0,0,0,0,0.00307420494699647,0,0,0,0.0365853658536585,0,0,0
PRUNE1,0.0216035634743875,0.016807738814994,0.0257740585774059,0.0217552533992583,0.0268145875132775,0.0294422917243288,0.0342235956296215,0.0314571428571429,0.0174119929779174,0.024982332155477,0,0.0182636655948553,0.0331917475728155,0.00406504065040651,0.0278146404109589,0.0121674311926606,0.0266823161189358
PSAP,0.262138084632517,0.307013301088271,0.415732217573222,0.24548825710754,0.68325268499941,0.623546913921948,0.427888754000662,0.453457142857143,0.512099233114663,0.326749116607774,0.0719512195121951,0.996398713826367,0.271460355987055,0.109756097560976,0.441127996575342,0.0697362385321101,0.206651017214397
PSAT1,0.00601336302895323,0.0204353083434099,0.0140585774058577,0.0452410383189122,0.159707305558834,0.178210628286742,0.163458779384174,0.223171428571429,0.111470941513444,0.0186219081272085,0.0475609756097561,0.0227652733118971,0.0129652103559871,0.0447154471544715,0.0417273116438356,0.0369380733944954,0.0308555033907147
PSCA,0.0216035634743875,0.00713422007255139,0.0115481171548117,0.0266996291718171,0.0279948070341083,0.0331787987821755,0.0372033991833131,0.0374571428571428,0.0330268871846993,0.0235689045936396,0,0.0234083601286174,0.0162014563106796,0.0365853658536585,0.0207512842465753,0.0268463302752294,0.0240740740740741
PSD3,0.010467706013363,0.0301088270858525,0.0107112970711297,0,0.135512805381801,0.169076944367562,0.107063238053195,0.0646,0.0947472974221565,0.0101413427561837,0,0.0214790996784566,0.0178195792880259,0,0.0808968321917808,0.0149197247706422,7.82472613458512e-05
PSEN1,0.0594654788418708,0.0204353083434099,0.0935564853556485,0.0205191594561187,0.0473504071757347,0.0471561029615278,0.0404039289261671,0.0514571428571429,0.0375542825464289,0.0475971731448763,0.0231707317073171,0.0259807073954984,0.0283373786407767,0.0284552845528455,0.03359375,0.0142316513761468,0.031377151799687
PSEN2,0.0171492204899777,0.129262394195889,0.0232635983263598,0.0131025957972806,0.0211495338132893,0.0257057846664821,0.040955744399073,0.0406,0.0281299085281345,0.0256890459363958,0,0.0266237942122186,0.0194377022653722,0.0284552845528455,0.0190389554794521,0.0220298165137615,0.0230307772561294
PSENEN,0.0906458797327394,0.0542926239419589,0.166359832635983,0.0687268232385661,0.112498524725599,0.124238859673402,0.108166868999007,0.110314285714286,0.093361360066525,0.0779858657243816,0.0475609756097561,0.0639228295819936,0.0594862459546926,0.0853658536585366,0.0622752568493151,0.0523050458715596,0.0830203442879499
PSG4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121951219512195,0,0.00276376146788991,0.000599895670318203
PSIP1,0.0171492204899777,0.013180169286578,0.0199163179916318,0.022991347342398,0.00651481175498642,0.00785358427899252,0.0143582386050105,0.0168857142857143,0.002813452831932,0.0263957597173145,0.0475609756097561,0.0131189710610932,0.0319781553398058,0,0.0228916952054795,0.00276376146788991,0.0292905581637976
PSMA1,0.0527839643652561,0.0591293833131802,0.0810041841004184,0.0341161928306551,0.12972972972973,0.131573484638804,0.133771106941839,0.125171428571429,0.128933752194401,0.0256890459363958,0.0231707317073171,0.0298392282958199,0.0433050161812298,0.0121951219512195,0.0464362157534247,0.0213417431192661,0.0720657276995305
PSMA2,0.0371937639198218,0.0252720677146312,0.0625941422594142,0.0304079110012361,0.217302018175381,0.175581234431221,0.104635249972409,0.1126,0.139928855215744,0.0207420494699647,0.0231707317073171,0.0156913183279743,0.0335962783171521,0.0121951219512195,0.0562821061643836,0.0208830275229358,0.0527647365675535
PSMA3,0.0171492204899777,0.0313180169286578,0.0517154811715481,0.00815822002472188,0.076147763484008,0.0767713811237199,0.0610418276128463,0.0788857142857143,0.0520604268687055,0.0115547703180212,0,0.0163344051446945,0.0279328478964401,0.00406504065040651,0.0301690924657534,0.01125,0.031377151799687
PSMA4,0.0149220489977728,0.0288996372430472,0.0676150627615063,0.0217552533992583,0.0793343561902514,0.0564281760309992,0.0391899348857742,0.0463142857142857,0.0405109489051095,0.0412367491166078,0.0231707317073171,0.0156913183279743,0.032787216828479,0.0203252032520325,0.0357341609589041,0.00138761467889908,0.0360719874804382
PSMA5,0.0349665924276169,0.0373639661426844,0.0868619246861925,0.0588380716934487,0.12937566387348,0.160358427899253,0.141937975940845,0.122314285714286,0.0930841725953987,0.0320494699646643,0.0231707317073171,0.0388424437299035,0.0352144012944984,0.0284552845528455,0.0434396404109589,0.0275344036697248,0.0621544079290558
PSMA6,0.0394209354120267,0.0482466747279323,0.0860251046025104,0.0477132262051916,0.164074117785908,0.142091060060891,0.112802118971416,0.141742857142857,0.118677815762728,0.0532508833922262,0.0719512195121951,0.0433440514469453,0.05625,0.00406504065040651,0.0532855308219178,0.0376261467889908,0.0814553990610329
